ResponseID,SiteCountry,City,Sample,DataCollection,Gender,Age,Origin,Degree,Major,Attention,Tightness_Q1,Tightness_Q2,Tightness_Q3,Tightness_Q4,Tightness_Q5,Tightness_Q6,Tightness_Q1_adjusted,Tightness_Q2_adjusted,Tightness_Q3_adjusted,Tightness_Q4_adjusted,Tightness_Q5_adjusted,Tightness_Q6_adjusted
 3816,Argentina,Cordoba,Non-Student,2, , , , , , ,5,4,5,3,4,4,2.80804164033348,1.80804164033348,2.80804164033348,5.19195835966652,1.80804164033348,1.80804164033348
 3817,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3818,Argentina,Cordoba,Non-Student,2, , , , , , ,6,4,5,2,3,2,3.77482275226322,1.77482275226322,2.77482275226322,4.22517724773678,.774822752263223,-.225177247736777
 3819,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3820,Argentina,Cordoba,Non-Student,2, , , , , , ,3,3,5,3,3,5,.674015326244388,.674015326244388,2.67401532624439,5.32598467375561,.674015326244388,2.67401532624439
 3821,Argentina,Cordoba,Non-Student,2, , , , , , ,5,4,4,1,6,1,2.33010331802491,1.33010331802491,1.33010331802491,3.66989668197509,3.33010331802491,-1.66989668197509
 3822,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3823,Argentina,Cordoba,Non-Student,2, , , , , , ,3,4,3,3,4,2,1.02842084459423,2.02842084459423,1.02842084459423,4.97157915540577,2.02842084459423,.0284208445942287
 3824,Argentina,Cordoba,Non-Student,2, , , , , , ,5,2,4,1,5,4,2.88991990770528,-.110080092294721,1.88991990770528,3.11008009229472,2.88991990770528,1.88991990770528
 3825,Argentina,Cordoba,Non-Student,2, , , , , , ,4,5,5,3,4,2,1.7152659243344,2.7152659243344,2.7152659243344,5.2847340756656,1.7152659243344,-.2847340756656
 3826,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3827,Argentina,Cordoba,Non-Student,2, , , , , , ,5,5,4,2,5,4,2.68293872240493,2.68293872240493,1.68293872240493,4.31706127759507,2.68293872240493,1.68293872240493
 3828,Argentina,Cordoba,Non-Student,2, , , , , , ,5.20418177583941,4.77682779088429,4.3311161761472,3.27935384843638,4.53219505731872,3.59462015549094,2.97626637481938,2.54891238986427,2.10320077512717,5.5072692494564,2.3042796562987,1.36670475447091
 3829,Argentina,Cordoba,Non-Student,2, , , , , , ,4.94412234076432,4.68223174042371,4.41064622108,2.80936679795173,4.4487095533564,3.7688212073165,2.73996827808719,2.47807767774658,2.20649215840286,5.01352086062887,2.24455549067927,1.56466714463936
 3830,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3831,Argentina,Cordoba,Non-Student,2, , , , , , ,5,2,3,3,5,4,3.13421368937105,.134213689371055,1.13421368937105,4.86578631062894,3.13421368937105,2.13421368937105
 3832,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3833,Argentina,Cordoba,Non-Student,2, , , , , , ,6,6,6,1,6,4,4.83951099356091,4.83951099356091,4.83951099356091,2.16048900643909,4.83951099356091,2.83951099356091
 3834,Argentina,Cordoba,Non-Student,2, , , , , , ,6,4,2,4,1,1,3.85465542428511,1.85465542428511,-.145344575714891,6.14534457571489,-1.14534457571489,-1.14534457571489
 3835,Argentina,Cordoba,Non-Student,2, , , , , , ,4.79845880455264,4.51322823651702,4.0133644434298,3.6447056457418,4.35815510151223,3.41433818279522,2.50687182389877,2.22164125586315,1.72177746277593,5.93629262639567,2.06656812085837,1.12275120214135
 3836,Argentina,Cordoba,Non-Student,2, , , , , , ,5.0252264426667,4.59038313812887,4.21471087644997,2.97588838301713,4.31837200781215,3.5111526030938,2.68622127895802,2.25137797442019,1.8757057127413,5.31489354672581,1.97936684410347,1.17214743938512
 3837,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3838,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3839,Argentina,Cordoba,Non-Student,2, , , , , , ,5,4,4,2,4,4,2.5859269915615,1.5859269915615,1.5859269915615,4.4140730084385,1.5859269915615,1.5859269915615
 3840,Argentina,Cordoba,Non-Student,2, , , , , , ,5,4,5,5,4,2,2.69386738452218,1.69386738452218,2.69386738452218,7.30613261547782,1.69386738452218,-.306132615477822
 3841,Argentina,Cordoba,Non-Student,2, , , , , , ,4,3,4,3,4,2,1.86833927419516,.868339274195158,1.86833927419516,5.13166072580484,1.86833927419516,-.131660725804842
 3842,Argentina,Cordoba,Non-Student,2, , , , , , ,6,5,5,2,3,3,3.95617731433082,2.95617731433082,2.95617731433082,4.04382268566918,.956177314330822,.956177314330822
 3843,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3844,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3845,Argentina,Cordoba,Non-Student,2, , , , , , ,5,4,1,6,6,2,2.85998111593803,1.85998111593803,-1.14001888406197,8.14001888406197,3.85998111593803,-.140018884061974
 3846,Argentina,Cordoba,Non-Student,2, , , , , , ,4,2,2,4,4,2,1.57255878182674,-.427441218173263,-.427441218173263,6.42744121817326,1.57255878182674,-.427441218173263
 3847,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3848,Argentina,Cordoba,Non-Student,2, , , , , , ,3,3,4,2,2,3,.207304045712744,.207304045712744,1.20730404571274,4.79269595428726,-.792695954287256,.207304045712744
 3849,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3850,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3851,Argentina,Cordoba,Non-Student,2, , , , , , ,5.07888070317755,4.74016655265845,4.35152338000931,2.85204628527262,4.4467046694888,3.54876834873527,2.93401865372269,2.59530450320359,2.20666133055445,4.99690833472748,2.30184262003394,1.40390629928041
 3852,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3853,Argentina,Cordoba,Non-Student,2, , , , , , ,4.7824300424861,4.46448588689195,4.19007965833915,2.88679119597069,4.29005171010476,3.61510636832564,2.44741022297656,2.12946606738241,1.85505983882961,5.22181101548023,1.95503189059522,1.2800865488161
 3854,Argentina,Cordoba,Non-Student,2, , , , , , ,4,6,6,2,5,2,1.81848177530741,3.81848177530741,3.81848177530741,4.18151822469259,2.81848177530741,-.181518224692589
 3855,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3856,Argentina,Cordoba,Non-Student,2, , , , , , ,3,4,4,2,3,4,1.04141487851345,2.04141487851345,2.04141487851345,3.95858512148655,1.04141487851345,2.04141487851345
 3857,Argentina,Cordoba,Non-Student,2, , , , , , ,4.8672613285748,4.63342305451264,4.23148455231897,2.96647258641659,4.26341675610013,3.83748256665928,2.79627959321006,2.5624413191479,2.16050281695423,5.03745432178133,2.19243502073539,1.76650083129454
 3858,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3859,Argentina,Cordoba,Non-Student,2, , , , , , ,5,6,4,1,3,4,2.57168664098651,3.57168664098651,1.57168664098651,3.42831335901349,.571686640986508,1.57168664098651
 3860,Argentina,Cordoba,Non-Student,2, , , , , , ,4,2,2,4,1,2,1.67855996660489,-.321440033395112,-.321440033395112,6.32144003339511,-1.32144003339511,-.321440033395112
 3861,Argentina,Cordoba,Non-Student,2, , , , , , ,6,1,2,1,1,1,3.47199458878734,-1.52800541121266,-.528005411212656,3.52800541121266,-1.52800541121266,-1.52800541121266
 3862,Argentina,Cordoba,Non-Student,2, , , , , , ,6,4,2,3,3,2,3.86391966547367,1.86391966547367,-.136080334526325,5.13608033452632,.863919665473675,-.136080334526325
 3863,Argentina,Cordoba,Non-Student,2, , , , , , ,5,4,4,4,3,2,2.64902419708913,1.64902419708913,1.64902419708913,6.35097580291087,.649024197089127,-.350975802910873
 3864,Argentina,Cordoba,Non-Student,2, , , , , , ,5,4,4,3,4,3,3.01948985542893,2.01948985542893,2.01948985542893,4.98051014457107,2.01948985542893,1.01948985542893
 3865,Argentina,Cordoba,Non-Student,2, , , , , , ,4.91882913029214,4.60884689044741,4.19732070812138,3.10974279453085,4.39842511599608,3.51456697290046,2.56832599124542,2.25834375140068,1.84681756907465,5.46024593357758,2.04792197694936,1.16406383385374
 3866,Argentina,Cordoba,Non-Student,2, , , , , , ,5.27331493183821,4.9088804836964,4.6642714978369,2.8791028849101,4.66703194000131,3.92701393425578,3.17385816252069,2.80942371437888,2.56481472851938,4.97855965422762,2.5675751706838,1.82755716493827
 3867,Argentina,Cordoba,Non-Student,2, , , , , , ,5,4,3,3,3,1,3.24405718551113,2.24405718551113,1.24405718551113,4.75594281448887,1.24405718551113,-.755942814488873
 3868,Argentina,Cordoba,Non-Student,2, , , , , , ,5,2,2,4,4,2,2.98967338643911,-.0103266135608879,-.0103266135608879,6.01032661356089,1.98967338643911,-.0103266135608879
 3869,Argentina,Cordoba,Non-Student,2, , , , , , ,6,6,6,3,6,2,3.68970565289641,3.68970565289641,3.68970565289641,5.31029434710359,3.68970565289641,-.310294347103587
 3870,Argentina,Cordoba,Non-Student,2, , , , , , ,3,5,5,2,3,1,.735059784206096,2.7350597842061,2.7350597842061,4.2649402157939,.735059784206096,-1.2649402157939
 3871,Argentina,Cordoba,Non-Student,2, , , , , , ,5,5,4,5,5,5,2.48480541029336,2.48480541029336,1.48480541029336,7.51519458970664,2.48480541029336,2.48480541029336
 3872,Argentina,Cordoba,Non-Student,2, , , , , , ,4.88241228367736,4.4663925863396,4.00828457753906,3.2777675864885,4.32651662506518,3.2045044217912,2.89706494246107,2.48104524512331,2.02293723632277,5.26311492770479,2.34116928384889,1.21915708057491
 3873,Argentina,Cordoba,Non-Student,2, , , , , , ,5.03754822661736,4.69135003118837,4.42991512382976,2.72686771335696,4.39409346138347,3.63232013210425,2.8925817233418,2.5463835279128,2.2849486205542,4.87183421663252,2.2491269581079,1.48735362882869
 3874,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97788393174779,4.63974303118354,4.25901289166197,3.03008134303675,4.46557860929357,3.63851029976042,2.67952610183204,2.34138520126779,1.96065506174622,5.3284391729525,2.16722077937781,1.34015246984467
 3875,Argentina,Cordoba,Non-Student,2, , , , , , ,6,6,1,5,3,1,3.42720587849918,3.42720587849918,-1.57279412150082,7.57279412150082,.42720587849918,-1.57279412150082
 3876,Argentina,Cordoba,Non-Student,2, , , , , , ,2,2,4,2,4,2,-.364353397198631,-.364353397198631,1.63564660280137,4.36435339719863,1.63564660280137,-.364353397198631
 3877,Argentina,Cordoba,Non-Student,2, , , , , , ,4.95141656968775,4.62051595942241,4.31837174219054,2.91407842982298,4.30614352393003,3.60296566510593,2.8238040675766,2.49290345731126,2.19075924007939,5.04169093193413,2.17853102181888,1.47535316299477
 3878,Argentina,Cordoba,Non-Student,2, , , , , , ,5.06131979321162,4.7374303142526,4.43087719964748,2.99703849252112,4.58452470235506,3.81249560437527,2.76113485455348,2.43724537559446,2.13069226098934,5.29722343117926,2.28433976369692,1.51231066571713
 3879,Argentina,Cordoba,Non-Student,2, , , , , , ,4.99411938932299,4.65070295873479,4.40324984383977,3.00745867765352,4.44705430225158,3.86892394418941,2.58853740325035,2.24512097266215,1.99766785776714,5.41304066372616,2.04147231617895,1.46334195811677
 3880,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3881,Argentina,Cordoba,Non-Student,2, , , , , , ,3,6,6,3,4,4,.730520388528835,3.73052038852884,3.73052038852884,5.26947961147116,1.73052038852884,1.73052038852884
 3882,Argentina,Cordoba,Non-Student,2, , , , , , ,4,6,6,5,5,2,1.77218091478416,3.77218091478416,3.77218091478416,7.22781908521584,2.77218091478416,-.227819085215839
 3883,Argentina,Cordoba,Non-Student,2, , , , , , ,4,6,1,6,6,1,2.30964440368151,4.30964440368151,-.690355596318491,7.69035559631849,4.30964440368151,-.690355596318491
 3884,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3885,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3886,Argentina,Cordoba,Non-Student,2, , , , , , ,4,4,4,3,4,4,2.25996783700856,2.25996783700856,2.25996783700856,4.74003216299144,2.25996783700856,2.25996783700856
 3887,Argentina,Cordoba,Non-Student,2, , , , , , ,4,4,3,3,4.02909415834348,3.1401331283889,1.99046621114963,1.99046621114963,.990466211149634,5.00953378885037,2.01956036949311,1.13059933953853
 3888,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3889,Argentina,Cordoba,Non-Student,2, , , , , , ,4,4,5,3,3,2,2.08279218001177,2.08279218001177,3.08279218001177,4.91720781998823,1.08279218001177,.0827921800117748
 3890,Argentina,Cordoba,Non-Student,2, , , , , , ,4.94405107722939,4.651264376638,4.34793323228035,3.03757294061448,4.44956660688943,3.80210975115636,2.54494007356423,2.25215337297284,1.94882222861519,5.43668394427964,2.05045560322428,1.40299874749121
 3891,Argentina,Cordoba,Non-Student,2, , , , , , ,4.90298814284022,4.56867185812844,4.25017085443861,3.03400766756917,4.33451904427096,3.64575539408197,2.57265968311817,2.23834339840638,1.91984239471655,5.36433612729122,2.00419058454891,1.31542693435992
 3892,Argentina,Cordoba,Non-Student,2, , , , , , ,4,2,2,3,4,4,1.58123206775405,-.418767932245947,-.418767932245947,5.41876793224595,1.58123206775405,1.58123206775405
 3893,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3894,Argentina,Cordoba,Non-Student,2, , , , , , ,4,4,5,1,6,4,1.66380346453676,1.66380346453676,2.66380346453676,3.33619653546324,3.66380346453676,1.66380346453676
 3895,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3896,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97735491516514,4.61386763577184,4.33805903426955,2.96664138797557,4.57280329893151,3.78928250769204,2.65632915228932,2.29284187289603,2.01703327139373,5.28766715085139,2.25177753605569,1.46825674481622
 3897,Argentina,Cordoba,Non-Student,2, , , , , , ,4.62385929823949,4.47462652965814,4.08288968077085,3.16844332709013,4.32638818873547,3.65637648955177,1.97720826346611,1.82797549488476,1.43623864599747,5.81509436186351,1.67973715396209,1.00972545477839
 3898,Argentina,Cordoba,Non-Student,2, , , , , , ,4.99303369138104,4.67217436982027,4.32806897910011,3.04224903542702,4.4106845566703,3.53938836282046,2.70366357833264,2.38280425677188,2.03869886605171,5.33161914847542,2.1213144436219,1.25001824977207
 3899,Argentina,Cordoba,Non-Student,2, , , , , , ,1,1,1,6,1,1,-.220075778327795,-.220075778327795,-.220075778327795,7.22007577832779,-.220075778327795,-.220075778327795
 3900,Argentina,Cordoba,Non-Student,2, , , , , , ,1,5,4,5,2,4,-1.0636063896711,2.9363936103289,1.9363936103289,7.0636063896711,-.0636063896710994,1.9363936103289
 3901,Argentina,Cordoba,Non-Student,2, , , , , , ,4,3,4,1,5,2,1.47155795487216,.471557954872165,1.47155795487216,3.52844204512784,2.47155795487216,-.528442045127835
 3902,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3903,Argentina,Cordoba,Non-Student,2, , , , , , ,4.9220551026875,4.57260495692585,4.20751437018602,3.36405510904249,4.3825472767204,3.55106721642738,2.50191306374594,2.15246291798429,1.78737233124446,5.78419714798405,1.96240523777884,1.13092517748583
 3904,Argentina,Cordoba,Non-Student,2, , , , , , ,4,4,5,2,5,4,1.67738448635279,1.67738448635279,2.67738448635279,4.32261551364721,2.67738448635279,1.67738448635279
 3905,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3906,Argentina,Cordoba,Non-Student,2, , , , , , ,4.81224146583331,4.52897105402446,4.27671775034975,3.27384220846313,4.30644669030139,3.81038900320797,2.53399995002739,2.25072953821854,1.99847623454382,5.55208372426905,2.02820517449547,1.53214748740205
 3907,Argentina,Cordoba,Non-Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3908,Argentina,Cordoba,Non-Student,2, , , , , , ,2,4,3,5,4,2,-.282441358203766,1.71755864179623,.717558641796234,7.28244135820377,1.71755864179623,-.282441358203766
 3909,Argentina,Cordoba,Non-Student,2, , , , , , ,3,2,4,2,5,1,.992455581912571,-.00754441808742889,1.99245558191257,4.00754441808743,2.99245558191257,-1.00754441808743
 3910,Argentina,Cordoba,Non-Student,2, , , , , , ,4.84664313863024,4.54971446080196,4.2572410374403,2.82538694570253,4.36256014216862,3.75943548059763,2.6212086675841,2.32427998975582,2.03180656639416,5.05082141674867,2.13712567112248,1.5340010095515
 3911,Argentina,Cordoba,Non-Student,2, , , , , , ,4.8413103652113,4.48656463054397,4.3014835318745,3.0915419866635,4.3187785012158,3.66996566653652,2.55334637591732,2.19860064124999,2.01351954258053,5.37950597595747,2.03081451192183,1.38200167724255
 3912,Argentina,Cordoba,Non-Student,2, , , , , , ,4.80432231163537,4.55347187546432,4.31213767427599,2.67898342608763,4.29412923244716,3.66926123351033,2.59168538769653,2.34083495152548,2.09950075033715,4.89162035002646,2.08149230850832,1.4566243095715
 3913,Argentina,Cordoba,Non-Student,2, , , , , , ,5,4,4,3,4,3,2.79455119041294,1.79455119041294,1.79455119041294,5.20544880958706,1.79455119041294,.794551190412936
 3914,Argentina,Cordoba,Non-Student,2, , , , , , ,3,4,5,2,4,4,.837428597210959,1.83742859721096,2.83742859721096,4.16257140278904,1.83742859721096,1.83742859721096
 3915,Argentina,Cordoba,Non-Student,2, , , , , , ,4,3,4,3,3,2,1.50719104643361,.507191046433608,1.50719104643361,5.49280895356639,.507191046433608,-.492808953566392
 3916,Argentina,Cordoba,Non-Student,2, , , , , , ,4.69146478734961,4.44193774876694,4.21151389497286,2.95577239499187,4.24058278011134,3.94424369080069,2.34361702338746,2.09408998480479,1.86366613101071,5.30362015895402,1.8927350161492,1.59639592683855
 3917,Argentina,Cordoba,Non-Student,2, , , , , , ,2,3,2,4,1,1,-.0536622800623685,.946337719937631,-.0536622800623685,6.05366228006237,-1.05366228006237,-1.05366228006237
 3918,Argentina,Cordoba,Non-Student,2, , , , , , ,6,4,3,4,3,2,4.06560110056947,2.06560110056947,1.06560110056947,5.93439889943053,1.06560110056947,.0656011005694677
 3919,Argentina,Cordoba,Non-Student,2, , , , , , ,6,6,2,1,1,4,3.64277369210121,3.64277369210121,-.357226307898787,3.35722630789879,-1.35722630789879,1.64277369210121
 3920,Argentina,Cordoba,Non-Student,2, , , , , , ,3,4,4,3,4,3,.723277487379559,1.72327748737956,1.72327748737956,5.27672251262044,1.72327748737956,.723277487379559
