"","Country","City","Move","Location","lon","lat","type","loctype","address","north","south","east","west"
"140","Burkina Faso","Centre-Est Region",0.0978260869565217,"Centre-Est Region, Burkina Faso",-0.1494988,11.5247674,"administrative_area_level_1","approximate","centre-est region, burkina faso",12.5637131,10.90218,0.558619,-0.890411
"141","Burkina Faso","Centre-Ouest Region",-1.2967032967033,"Centre-Ouest Region, Burkina Faso",-2.302446,11.8798466,"administrative_area_level_1","approximate","centre-ouest region, burkina faso",12.8316141,10.976135,-1.288668,-2.9356
"142","Burkina Faso","Centre Region",-15.6307692307692,"Centre Region, Burkina Faso",-1.443469,12.3425897,"administrative_area_level_1","approximate","centre region, burkina faso",12.651055,12.0280849,-1.061279,-1.838807
"143","Burkina Faso","Hauts-Bassins Region",-7.14615384615385,"Hauts-Bassins Region, Burkina Faso",-4.2333355,11.4942003,"administrative_area_level_1","approximate","hauts-bassins region, burkina faso",12.0947281,10.6684769,-2.831935,-5.496531
"144","Cambodia","Banteay Meanchey Province",-17.3138461538462,"Banteay Meanchey Province, Cambodia",102.989615,13.7531914,"administrative_area_level_1","approximate","banteay meanchey province, cambodia",14.2503048,13.3585208,103.4423217,102.3348998
"145","Cambodia","Battambang Province",-16.4430769230769,"Battambang Province, Cambodia",102.989615,13.0286971,"administrative_area_level_1","approximate","battambang province, cambodia",13.479492,12.371521,103.8839631,102.3452757
"146","Cambodia","Kampong Cham Province",-14.0791025641026,"Kampong Cham Province, Cambodia",105.3131185,12.0982918,"administrative_area_level_1","approximate","kampong cham province, cambodia",12.5015259,11.734497,105.7758789,104.8198848
"147","Cambodia","Kampong Chhnang Province",-0.0955128205128205,"Kampong Chhnang Province, Cambodia",104.5655273,12.1392352,"administrative_area_level_1","approximate","kampong chhnang province, cambodia",12.610084,11.734497,104.901917,104.1710821
"148","Cambodia","Kampong Speu Province",-5.80641025641026,"Kampong Speu Province, Cambodia",104.3791912,11.6155109,"administrative_area_level_1","approximate","kampong speu province, cambodia",12.0767211,11.078125,104.7916868,103.7734987
"149","Cambodia","Kampong Thom Province",-7.24230769230769,"Kampong Thom Province, Cambodia",105.1258955,12.8221829,"administrative_area_level_1","approximate","kampong thom province, cambodia",13.4481199,12.190125,105.733521,104.1918097
"150","Cambodia","Kampot Province",-6.97884615384615,"Kampot Province, Cambodia",104.3791912,10.7325351,"administrative_area_level_1","approximate","kampot province, cambodia",11.1723021,10.40509,104.729126,103.9160768
"151","Cambodia","Kandal Province",-3.57230769230769,"Kandal Province, Cambodia",105.1258955,11.2237383,"administrative_area_level_1","approximate","kandal province, cambodia",11.8941039,10.897705,105.296509,104.6563109
"152","Cambodia","Kep Province",-67.6,"Kep Province, Cambodia",104.3559158,10.536089,"administrative_area_level_1","approximate","kep province, cambodia",10.590515,10.3944699,104.4260859,104.2661132
"153","Cambodia","Koh Kong Province",-7.624,"Koh Kong Province, Cambodia",103.3587288,11.5762804,"administrative_area_level_1","approximate","koh kong province, cambodia",12.1160888,10.801331,104.0645137,102.7764888
"154","Cambodia","Kratie Province",-13.5135135135135,"Kratie Province, Cambodia",105.9699878,12.5043608,"administrative_area_level_1","approximate","kratié province, cambodia",13.4071039,11.94989,106.8015138,105.5872799
"155","Cambodia","Mondulkiri Province",-70,"Mondulkiri Province, Cambodia",107.1011931,12.7879427,"administrative_area_level_1","approximate","mondulkiri province, cambodia",13.417114,12.0626828,107.6029047,106.3389279
"156","Cambodia","Oddar Meanchey Province",-14.803738317757,"Oddar Meanchey Province, Cambodia",103.8216261,14.1609738,"administrative_area_level_1","approximate","oddar meanchey province, cambodia",14.440308,13.877502,104.5075071,103.031921
"157","Cambodia","Pailin Province",-35,"Pailin Province, Cambodia",102.6675575,12.9092962,"administrative_area_level_1","approximate","pailin province, cambodia",13.115906,12.6629029,102.7532959,102.4863278
"158","Cambodia","Phnom Penh",-27.7692307692308,"Phnom Penh, Cambodia",104.9282099,11.5563738,"locality","approximate","phnom penh, cambodia",11.7363275,11.422401,105.0675774,104.7127961
"159","Cambodia","Preah Vihear Province",-21.2051282051282,"Preah Vihear Province, Cambodia",104.8454619,14.0085797,"administrative_area_level_1","approximate","preah vihear province, cambodia",14.4373062,13.0554809,105.899553,104.3582759
"160","Cambodia","Prey Veng Province",-10.075641025641,"Prey Veng Province, Cambodia",105.5005483,11.3802442,"administrative_area_level_1","approximate","prey veng province, cambodia",11.870117,10.8607179,105.8095089,105.1035159
"161","Cambodia","Pursat Province",-13.9115384615385,"Pursat Province, Cambodia",103.7289167,12.2720956,"administrative_area_level_1","approximate","pursat province, cambodia",13.0830679,11.843323,104.3919068,102.7045288
"162","Cambodia","Ratanakiri Province",-6.47826086956522,"Ratanakiri Province, Cambodia",107.1011931,13.8576607,"administrative_area_level_1","approximate","ratanakiri province, cambodia",14.6892439,13.1729129,107.627687,106.5299067
"163","Cambodia","Siem Reap Province",-37.7046153846154,"Siem Reap Province, Cambodia",104.1001326,13.330266,"administrative_area_level_1","approximate","siem reap province, cambodia",13.97168,12.7169699,104.6829218,103.3903198
"164","Cambodia","Sihanoukville",-26.8753846153846,"Sihanoukville, Cambodia",103.5115545,10.6267867,"locality","approximate","preah sihanouk, cambodia",10.7808661,10.5426649,103.5925877,103.1813621
"165","Cambodia","Steung Treng Province",-33.8571428571429,"Steung Treng Province, Cambodia",105.9699878,13.576473,"administrative_area_level_1","approximate","steung treng province, cambodia",14.5931846,13.1140748,106.789307,105.5205079
"166","Cambodia","Svay Rieng Province",-24.6346153846154,"Svay Rieng Province, Cambodia",105.8290298,11.142722,"administrative_area_level_1","approximate","svay rieng province, cambodia",11.599487,10.7907099,106.205688,105.5803219
"167","Cambodia","Takeo Province",-8.38269230769231,"Takeo Province, Cambodia",104.798771,10.9321519,"administrative_area_level_1","approximate","takéo province, cambodia",11.3543089,10.5179289,105.0971068,104.4102778
"168","Cambodia","Tbong Khmum Province",-11.0538461538462,"Tbong Khmum Province, Cambodia",105.876004,11.8891023,"administrative_area_level_1","approximate","tbong khmum province, cambodia",12.3004761,11.599487,106.4658807,105.4074712
"169","Cameroon","Adamawa",-1.51538461538462,"Adamawa, Cameroon",12.8054753,6.9181954,"administrative_area_level_1","approximate","adamawa, cameroon",8.1690449,5.992985,15.2430629,11.173742
"170","Cameroon","Centre",-14.1584615384615,"Centre, Cameroon",11.7068294,4.6298411,"administrative_area_level_1","approximate","centre, cameroon",6.262234,3.139809,13.248086,10.2618951
"171","Cameroon","East",3.43965517241379,"East, Cameroon",13.914399,3.9505128,"administrative_area_level_1","approximate","east, cameroon",6.0856641,1.6559,16.1921161,12.5253721
"172","Cameroon","Far North",-1.2,"Far North, Cameroon",14.6587821,10.6315589,"administrative_area_level_1","approximate","far north, cameroon",13.0833345,9.937315,15.6807401,13.3660755
"173","Cameroon","Littoral",-12.2430769230769,"Littoral, Cameroon",10.0807298,4.1682138,"administrative_area_level_1","approximate","littoral, cameroon",5.3471799,3.2581699,11.133462,9.326231
"174","Cameroon","North",-0.9,"North, Cameroon",13.914399,8.5809013,"administrative_area_level_1","approximate","north, cameroon",10.219281,7.029079,15.598204,12.2255
"175","Cameroon","Northwest",-9.7474358974359,"Northwest, Cameroon",10.439656,6.4703739,"administrative_area_level_1","approximate","northwest, cameroon",7.1616911,5.733761,11.194967,9.6307759
"176","Cameroon","South",-0.561538461538462,"South, Cameroon",11.7068294,2.7202832,"administrative_area_level_1","approximate","south, cameroon",3.6768781,2.1721996,13.6814775,9.820998
"177","Cameroon","Southwest",-4.81410256410256,"Southwest, Cameroon",9.3673084,5.1573493,"administrative_area_level_1","approximate","southwest, cameroon",6.5307839,3.920892,10.15105,8.494763
"178","Cameroon","West",-8.50961538461539,"West, Cameroon",10.8000051,5.4638158,"administrative_area_level_1","approximate","west, cameroon",6.2716239,4.897808,11.3210561,9.881679
"179","Canada","Alberta",-17.3661538461538,"Alberta, Canada",-116.5765035,53.9332706,"administrative_area_level_1","approximate","alberta, canada",60.0000621,48.9966671,-109.9998551,-120.0005219
"180","Canada","British Columbia",-10.6261538461538,"British Columbia, Canada",-127.6476205,53.7266683,"administrative_area_level_1","approximate","british columbia, canada",60.0001489,48.224556,-114.054221,-139.0570702
"181","Canada","Manitoba",-11.4923076923077,"Manitoba, Canada",-98.8138762,53.7608608,"administrative_area_level_1","approximate","manitoba, canada",60.000164,48.998861,-88.9177021,-102.0000041
"182","Canada","New Brunswick",-8.22538461538462,"New Brunswick, Canada",-66.4619164,46.5653163,"administrative_area_level_1","approximate","new brunswick, canada",48.1735157,44.2235811,-63.6473413,-69.0534721
"183","Canada","Newfoundland and Labrador",-13.5662820512821,"Newfoundland and Labrador, Canada",-57.6604364,53.1355091,"administrative_area_level_1","approximate","newfoundland and labrador, canada",60.377744,45.7675001,-51.9999959,-67.8216849
"184","Canada","Northwest Territories",-28.7352564102564,"Northwest Territories, Canada",-124.8457334,64.8255441,"administrative_area_level_1","approximate","northwest territories, canada",79.572773,59.999954,-101.999999,-136.4981679
"185","Canada","Nova Scotia",-9.83038461538461,"Nova Scotia, Canada",-63.744311,44.6819866,"administrative_area_level_1","approximate","nova scotia, canada",47.69405,40.451472,-57.9999979,-67.7425278
"186","Canada","Nunavut",-17.8849557522124,"Nunavut, Canada",-83.107577,70.2997711,"administrative_area_level_1","approximate","nunavut, canada",83.6381,51.6274319,-59.999977,-121.0492492
"187","Canada","Ontario",-20.76,"Ontario, Canada",-85.323214,51.253775,"administrative_area_level_1","approximate","ontario, canada",56.931393,41.6765559,-74.3206479,-95.1562271
"188","Canada","Prince Edward Island",-20.0891025641026,"Prince Edward Island, Canada",-63.4168136,46.510712,"administrative_area_level_1","approximate","prince edward island, canada",47.478589,45.8574361,-61.640568,-64.5873099
"189","Canada","Quebec",-18.7107692307692,"Quebec, Canada",-73.5491361,52.9399159,"administrative_area_level_1","approximate","quebec, canada",62.600852,44.9913581,-57.1054859,-79.7794738
"190","Canada","Saskatchewan",-6.94884615384615,"Saskatchewan, Canada",-106.4508639,52.9399159,"administrative_area_level_1","approximate","saskatchewan, canada",60.0000631,48.9988059,-101.362305,-110.007755
"191","Canada","Yukon",-22.6486111111111,"Yukon, Canada",-135,64.2823274,"administrative_area_level_1","approximate","yukon, canada",70.5002031,59.996889,-123.8009179,-141.00187
"192","Cape Verde","Praia",-42.171282051282,"Praia, Cape Verde",-23.5133267,14.93305,"locality","approximate","praia, cape verde",14.9727297,14.9001654,-23.4706162,-23.5428429
"193","Cape Verde","Sal",-45.5692307692308,"Sal, Cape Verde",-22.9297109,16.7266152,"establishment","approximate","sal, cape verde",16.8555884,16.5851306,-22.8722441,-22.9942131
"194","Cape Verde","Sao Salvador do Mundo",-73.5,"Sao Salvador do Mundo, Cape Verde",-23.6383187,15.088764,"administrative_area_level_1","approximate","são salvador do mundo, cape verde",15.11325,15.050889,-23.598314,-23.660829
"195","Cape Verde","Sao Vicente",-22.5286458333333,"Sao Vicente, Cape Verde",-24.9754175,16.8280067,"establishment","approximate","são vicente, cape verde",16.9222019,16.7764425,-24.859189,-25.0858461
"196","Chile","Antofagasta",-36.8569230769231,"Antofagasta, Chile",-70.3975022,-23.6509279,"locality","approximate","antofagasta, chile",-23.5304846,-23.726255,-70.3709547,-70.4385025
"197","Chile","Araucania",-44.6523076923077,"Araucania, Chile",-72.331113,-38.948921,"administrative_area_level_1","approximate","araucania, chile",-37.5880497,-39.636593,-70.8301122,-73.5191045
"198","Chile","Arica y Parinacota",-40.2938461538462,"Arica y Parinacota, Chile",-69.4784541,-18.5940485,"administrative_area_level_1","approximate","arica y parinacota, chile",-17.5008571,-19.2289685,-68.9160988,-70.3780768
"199","Chile","Atacama",-33.3230769230769,"Atacama, Chile",-69.1328491,-23.8634189,"establishment","approximate","atacama desert, antofagasta, chile",-23.8532144,-23.8736226,-69.1168417,-69.1488565
"200","Chile","Aysen",-37.7846153846154,"Aysen, Chile",-72.3007623,-46.378345,"administrative_area_level_1","approximate","aysén, chile",-43.6399767,-49.1555887,-71.0907766,-75.6798181
"201","Chile","Bio Bio",-36.9553846153846,"Bio Bio, Chile",-72.1416132,-37.4464428,"administrative_area_level_1","approximate","bio bio, chile",-36.4426077,-38.4918218,-70.9838928,-73.9699354
"202","Chile","Coquimbo",-42.7892307692308,"Coquimbo, Chile",-71.3389183,-29.9590009,"locality","approximate","coquimbo, chile",-29.9331593,-30.0077835,-71.2204747,-71.3769061
"203","Chile","Los Lagos",-38.5030769230769,"Los Lagos, Chile",-72.1416132,-41.9197779,"administrative_area_level_1","approximate","los lagos, chile",-40.2364883,-44.0668097,-71.5807487,-74.8511988
"204","Chile","Los Rios",-42.7215384615385,"Los Rios, Chile",-72.331113,-40.2310217,"administrative_area_level_1","approximate","los ríos, chile",-39.2871405,-40.6819043,-71.5829256,-73.7253865
"205","Chile","Magallanes and Chilean Antarctica",-45.36,"Magallanes and Chilean Antarctica, Chile",-70.9862846,-52.3680467,"administrative_area_level_2","approximate","magallanes province, magallanes and chilean antarctica, chile",-51.9997243,-54.5166289,-68.418611,-74.742491
"206","Chile","Maule",-32.8076923076923,"Maule, Chile",-71.6884912,-35.5183364,"locality","approximate","maule, chile",-35.5146758,-35.5254572,-71.6801699,-71.7009561
"207","Chile","Nuble",-45.0230769230769,"Nuble, Chile",-71.7622481,-36.7225743,"administrative_area_level_1","approximate","ñuble, chile",-36.0083147,-37.1984245,-71.00716,-72.8864348
"208","Chile","O'Higgins",-31.9707692307692,"O'Higgins, Chile",-71.0022311,-34.5755374,"administrative_area_level_1","approximate","o'higgins, chile",-33.8537681,-35.006672,-70.0091301,-72.0692203
"209","Chile","Santiago Metropolitan Region",-41.5,"Santiago Metropolitan Region, Chile",-70.6504896,-33.4375545,"administrative_area_level_1","approximate","santiago metropolitan region, chile",-32.919451,-34.29093,-69.7687,-71.7088102
"210","Chile","Tarapaca",-42.4769230769231,"Tarapaca, Chile",-69.5132032,-19.923194,"locality","approximate","san lorenzo de tarapacá, huara, tarapacá, chile",-19.9127035,-19.9336838,-69.4971958,-69.5292106
"211","Chile","Valparaiso",-42,"Valparaiso, Chile",-71.6126885,-33.047238,"locality","approximate","valparaíso, chile",-33.0178165,-33.0835991,-71.5597684,-71.6623287
"212","Colombia","Amazonas",-41.3282051282051,"Amazonas, Colombia",-71.5723953,-1.4429123,"administrative_area_level_1","approximate","amazonas, colombia",0.1090809,-4.2271099,-69.3954808,-74.3859152
"213","Colombia","Antioquia",-42.9615384615385,"Antioquia, Colombia",-75.3412179,7.1986064,"administrative_area_level_1","approximate","antioquia, colombia",8.8833639,5.418365,-73.871107,-77.135572
