Province/State,Country/Region,Lat,Long,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20
,Mozambique,-18.665695,35.529562,98,80,88,65,78,49,47,50,50,67,88,93,93,71,98,98,98,99,100,100,99,72,55,60,57,1,7,52,76,88,52,42,11,45,77,32,68,97,98,93,100,100,100,89,77,26,35,17,4,30,30,56,69,80,99,97,90,94,48,30,71,63,41,66,17,22,40,16,43,44,24,41,46,32,1,36,43,33,38,51,49,30,12,28,32,16,51,56,33,28,69,5,52,65,43,23,27,21,33,55,44,67,57
,Syria,34.802075,38.99681500000001,13,56,76,27,84,53,12,50,92,46,0,86,21,2,72,68,75,73,71,65,88,54,33,81,40,3,39,69,37,10,52,39,1,53,56,1,0,38,46,18,39,49,93,43,65,99,83,64,12,100,11,61,28,15,67,7,0,34,88,43,62,16,0,11,56,96,67,0,51,28,34,72,86,76,15,68,24,70,47,79,67,2,7,28,1,16,83,38,32,26,85,37,22,43,25,90,65,33,6,11,44,34,17
,Timor-Leste,-8.874217,125.727539,96,100,91,99,99,100,78,95,97,98,95,100,95,95,89,75,52,83,75,68,72,80,64,70,69,55,41,85,76,76,56,86,99,99,88,62,54,96,95,96,100,94,96,98,61,76,27,80,47,72,80,93,88,52,60,91,77,88,95,90,98,87,94,91,97,99,97,100,96,94,90,80,42,66,43,76,45,23,60,67,99,52,53,51,71,76,87,57,76,90,79,88,64,61,56,59,41,63,92,76,27,46,94
,Belize,13.1939,-59.5432,20,22,45,20,32,40,37,23,38,49,6,5,27,35,35,37,26,20,38,35,33,44,70,50,34,73,82,61,21,6,5,4,23,61,68,57,7,3,2,5,2,9,14,13,21,94,92,63,10,28,27,7,3,13,51,48,14,5,13,47,74,35,36,23,10,9,8,19,14,66,38,17,12,50,49,65,61,56,41,27,13,25,21,36,51,26,33,20,12,20,60,63,66,74,78,57,71,54,79,85,60,53,63
Recovered,Canada,0.0,0.0,51,39,84,88,83,64,91,89,79,48,13,27,47,31,48,41,69,49,60,54,78,63,70,51,39,75,63,42,51,19,28,85,11,38,72,93,89,84,71,77,74,55,38,13,6,65,59,94,40,61,38,80,77,79,62,65,35,87,79,64,95,82,48,61,81,73,88,75,82,79,71,41,11,51,92,63,94,100,89,78,72,19,60,99,100,93,98,44,73,87,63,89,92,90,70,68,48,53,31,40,18,60,80
,Laos,19.856270000000002,102.495496,36,28,9,47,15,18,40,34,13,0,6,3,25,42,20,8,2,17,45,49,28,35,51,27,31,1,32,26,24,24,48,15,3,0,22,28,37,32,70,72,47,35,30,15,1,5,32,49,35,28,85,56,12,12,26,21,94,97,65,26,16,18,46,21,57,17,11,6,12,18,36,26,5,18,31,88,20,5,72,91,17,15,22,31,15,16,20,28,14,27,0,4,51,47,44,54,45,48,50,30,40,63,56
,Libya,26.3351,17.228331,15,4,1,0,0,10,7,11,14,2,82,86,72,64,35,44,35,6,3,8,1,11,11,5,21,28,12,17,23,2,0,0,0,1,1,0,0,0,1,5,7,65,19,56,12,2,0,28,43,2,18,3,16,5,1,0,56,28,0,0,0,16,27,17,10,0,0,5,0,1,65,5,3,26,0,0,24,30,88,59,69,20,5,21,86,8,0,12,67,24,16,15,0,25,0,1,23,14,1,0,11,0,0
,West Bank and Gaza,31.9522,35.2332,80,66,40,67,59,3,35,69,98,87,28,75,60,46,52,63,59,86,80,82,74,57,64,59,22,0,76,63,55,38,49,60,57,68,39,4,0,46,78,80,83,78,55,0,69,30,52,7,52,76,44,18,42,26,46,65,62,39,31,48,67,40,0,19,40,70,45,0,65,74,59,79,70,91,78,9,73,80,82,84,75,40,26,37,38,63,42,52,26,52,73,72,66,23,17,87,78,60,36,12,57,67,9
,Guinea-Bissau,11.8037,-15.1804,35,72,62,42,7,12,56,49,67,12,15,38,1,19,37,42,19,18,61,78,90,98,96,77,85,63,91,90,47,62,17,6,25,46,23,22,1,19,4,0,4,0,5,3,16,53,57,67,34,1,34,56,62,66,67,67,25,0,17,37,47,4,7,2,1,30,0,14,70,85,26,8,10,16,51,80,25,43,8,51,46,43,57,54,30,23,14,42,33,43,52,16,15,23,16,1,0,0,0,3,9,7,9
,Mali,17.570692,-3.996166000000001,3,10,48,7,10,7,27,35,56,69,84,39,47,8,47,85,82,62,6,8,68,73,98,97,97,98,99,34,36,21,0,0,0,1,6,28,22,0,45,81,100,97,41,0,0,78,76,77,41,35,56,43,86,43,42,19,10,0,1,1,0,0,0,0,0,0,2,10,85,95,97,37,6,10,47,14,28,55,14,32,46,39,37,38,56,5,8,38,48,75,43,18,9,34,26,0,0,22,3,39,74,0,51
,Saint Kitts and Nevis,17.357822,-62.782998,21,28,16,28,47,18,26,38,33,31,18,27,37,42,52,40,24,28,35,63,46,45,41,31,24,16,24,12,35,16,9,4,5,19,10,14,26,33,34,21,23,17,33,25,24,21,35,30,20,19,24,16,10,18,5,2,9,42,15,5,23,5,4,8,14,10,8,18,5,31,39,36,21,10,8,19,20,15,6,23,47,38,49,39,57,15,9,4,9,26,45,39,18,16,13,12,24,37,21,24,21,26,34
Northwest Territories,Canada,64.8255,-124.8457,32,72,96,92,97,68,48,20,67,51,72,89,38,7,4,55,81,35,2,12,19,11,72,87,93,62,72,63,55,93,56,86,70,47,41,40,53,59,79,62,84,69,65,57,95,80,64,18,8,22,62,47,75,75,75,92,45,51,98,89,25,66,82,92,62,55,6,43,31,55,83,96,53,63,76,66,81,83,55,74,95,46,70,31,83,83,89,70,12,59,15,2,11,4,53,78,28,60,68,54,80,36,55
Yukon,Canada,64.2823,-135.0,95,92,79,64,87,53,40,28,7,2,2,4,19,16,26,30,7,5,1,49,62,85,89,93,100,57,99,96,87,100,85,85,64,52,71,70,73,87,91,97,74,78,49,76,78,32,2,5,46,95,93,91,87,95,84,82,68,84,61,28,35,89,94,63,66,6,3,78,89,81,88,42,6,78,81,70,75,65,86,83,82,85,64,48,85,95,59,2,3,1,1,7,6,53,77,53,95,96,64,79,48,54,64
,Kosovo,42.602636,20.902977,32,3,6,53,78,28,3,0,12,1,85,81,39,16,41,32,23,59,92,54,8,28,2,5,37,94,96,64,97,46,38,11,24,73,87,99,74,56,20,4,61,56,79,20,82,53,6,26,36,45,86,30,52,73,48,50,35,53,81,33,65,83,92,99,37,85,74,96,80,93,57,12,5,94,96,30,13,5,17,12,18,97,98,99,99,98,99,99,84,28,96,99,52,42,98,92,9,0,0,0,0,28,8
,Burma,21.9162,95.956,55,98,100,68,47,24,4,14,25,31,22,0,9,3,0,11,0,0,32,25,8,24,44,41,3,0,1,0,0,0,0,0,0,0,0,1,20,6,41,1,3,0,0,3,9,2,0,0,0,9,0,5,8,53,7,16,28,39,30,0,0,1,18,0,0,1,7,3,0,0,6,14,0,34,89,38,6,0,2,38,42,8,3,4,8,0,3,1,0,0,0,2,5,3,34,44,36,36,95,54,71,63,31
Anguilla,United Kingdom,18.2206,-63.0686,35,28,26,24,37,37,22,38,32,38,23,32,43,43,47,42,24,24,40,57,52,25,42,34,25,20,33,16,51,26,18,15,27,12,8,20,37,20,35,26,26,13,36,32,35,27,36,21,33,28,26,12,28,16,6,11,18,24,26,20,14,8,11,14,20,15,24,23,6,35,39,31,20,19,10,24,43,14,18,27,53,48,42,49,41,19,11,14,18,33,44,45,27,19,9,10,14,39,59,40,28,10,52
British Virgin Islands,United Kingdom,18.4207,-64.64,24,12,15,26,32,39,46,38,36,27,28,24,43,40,56,46,33,19,43,56,57,44,47,38,56,13,27,14,24,26,18,22,34,15,11,9,28,18,31,17,31,18,22,36,18,18,9,14,31,28,35,19,5,4,6,27,38,21,26,21,4,12,31,18,21,27,16,30,32,45,44,26,14,9,12,12,38,28,23,33,45,50,51,51,27,25,12,9,7,33,32,48,4,3,8,10,19,52,40,36,30,11,28
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,9,15,21,45,60,9,68,45,26,42,25,34,24,31,19,28,28,20,57,33,28,51,60,22,18,39,36,20,17,8,3,5,17,19,9,5,23,20,2,18,24,15,35,6,7,15,26,27,8,35,17,17,23,26,28,35,27,11,24,40,45,34,53,36,20,12,22,24,62,83,64,51,30,14,45,38,56,38,43,37,24,32,26,25,28,14,35,7,36,35,43,18,22,12,48,19,13,32,19,14,36,33,24
,MS Zaandam,0.0,0.0,51,39,84,88,83,48,91,89,79,48,13,27,47,31,48,41,69,49,60,54,78,63,70,51,39,75,63,42,51,19,28,85,11,38,72,93,89,84,71,77,74,55,38,13,6,65,59,94,40,61,38,80,77,79,62,65,35,87,79,64,95,82,48,61,81,73,88,75,82,79,71,41,11,51,92,63,94,100,89,78,72,19,60,99,100,93,98,44,73,87,63,89,92,90,70,68,48,53,31,40,18,60,80
,Botswana,-22.3285,24.6849,84,94,75,52,74,86,85,98,91,96,94,75,34,22,27,20,92,62,15,41,47,36,44,73,72,47,56,31,4,12,4,0,0,0,20,71,59,63,84,17,17,37,56,33,24,42,62,65,85,82,51,63,71,61,100,97,34,23,44,90,90,100,64,33,18,13,18,35,17,24,28,38,40,21,34,38,28,47,52,46,27,4,43,43,15,28,40,25,53,28,85,82,84,79,56,7,3,23,33,47,100,75,27
,Burundi,-3.3731,29.9189,88,79,99,85,73,92,69,69,86,88,77,90,81,68,55,72,96,96,93,82,93,99,97,98,94,97,100,99,99,93,92,100,84,69,88,99,71,67,87,87,47,69,46,85,86,70,28,35,34,53,35,42,85,100,100,95,93,93,100,86,75,100,83,99,59,44,69,94,97,88,95,91,100,97,61,77,99,98,93,69,28,75,55,56,67,90,94,95,89,47,59,91,67,95,72,75,91,80,96,94,67,46,93
,Sierra Leone,8.460555000000001,-11.779889,19,38,31,7,13,36,16,32,39,40,9,48,5,21,14,55,36,14,34,67,68,86,92,60,28,20,61,62,33,49,57,49,41,24,28,12,8,14,2,5,44,33,83,15,8,3,1,9,7,12,23,47,70,34,85,64,19,23,62,31,14,44,27,56,7,37,70,53,83,93,96,33,9,15,83,90,68,45,30,62,51,67,100,78,93,63,94,87,51,60,62,73,71,48,69,54,73,73,18,31,53,84,43
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,61,49,30,41,12,24,30,27,34,31,50,18,32,46,47,37,27,34,48,48,40,56,68,28,31,28,43,39,20,20,11,21,43,30,60,40,44,48,21,13,19,19,10,21,28,6,17,15,53,33,20,39,28,39,56,36,35,26,32,43,52,34,25,37,27,25,35,45,45,35,57,43,36,22,20,33,48,21,15,33,36,28,25,48,25,27,31,26,26,43,56,51,68,52,48,70,70,72,76,75,74,81,56
,Malawi,-13.254307999999998,34.301525,98,100,98,95,100,66,98,98,91,79,83,96,91,98,100,97,98,100,97,99,100,94,73,79,54,55,54,99,85,91,90,75,56,90,65,84,84,73,100,86,100,89,99,100,100,78,49,85,96,60,81,46,46,74,95,100,85,92,92,88,68,61,76,100,76,18,16,24,43,87,23,71,94,82,87,70,69,61,78,68,60,78,65,52,47,95,60,88,56,22,11,5,10,20,20,39,25,25,45,45,42,56,70
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,28,34,42,94,83,45,83,55,76,85,81,76,71,69,79,100,92,89,60,84,46,60,67,99,71,70,70,57,86,34,91,72,89,46,59,2,47,59,17,85,84,52,94,98,33,87,54,39,9,80,95,96,94,42,71,67,60,93,74,76,90,75,85,45,83,50,74,72,77,90,73,96,97,99,62,70,97,73,57,59,89,89,53,95,50,53,55,97,80,36,18,10,37,57,87,65,87,26,63,41,4,64,95
Saint Pierre and Miquelon,France,46.8852,-56.3159,45,89,91,90,83,98,89,84,88,92,76,87,100,54,69,88,87,100,71,96,92,87,76,68,50,23,68,85,90,94,91,75,71,97,85,53,76,94,100,88,94,81,71,78,84,96,41,91,90,18,87,87,95,75,33,20,56,77,67,71,21,86,53,69,98,80,49,90,42,51,62,94,69,47,74,56,68,36,63,26,69,64,74,12,82,43,74,100,65,23,76,95,95,74,69,71,50,67,35,65,20,75,53
,South Sudan,6.8770000000000024,31.307,44,44,77,82,35,11,51,56,44,5,0,1,26,20,0,11,25,30,10,23,67,38,47,56,64,59,34,48,30,70,35,91,59,72,55,67,15,57,28,31,17,38,64,33,45,67,59,55,7,39,51,50,74,50,28,85,35,15,23,62,80,80,48,40,55,50,30,41,95,75,89,70,64,76,91,43,68,90,85,82,56,65,51,7,28,33,25,94,43,77,34,53,39,68,73,72,63,50,55,88,89,85,87
,Western Sahara,24.2155,-12.8858,35,85,2,0,13,52,0,0,0,0,0,6,38,59,88,0,0,0,22,28,1,0,21,17,42,56,22,32,43,86,4,0,0,0,0,0,0,55,81,39,1,0,37,24,56,72,84,82,75,11,0,0,6,66,99,26,0,0,35,3,0,0,0,0,0,10,53,66,0,0,19,8,37,10,2,1,0,0,0,0,0,0,13,0,0,0,0,0,0,79,98,94,23,4,1,2,1,4,0,0,0,1,15
,Sao Tome and Principe,0.18636,6.613081,91,99,60,98,83,86,90,74,85,67,64,27,53,39,60,72,76,85,52,82,79,66,61,51,36,56,52,69,63,53,99,68,92,100,84,70,30,96,86,91,69,40,42,16,37,37,62,96,46,32,85,66,77,46,33,56,62,88,87,78,30,88,71,72,91,70,98,97,82,75,96,99,84,69,91,100,93,96,100,98,89,30,88,73,99,94,71,81,72,66,77,94,86,88,97,73,67,66,86,66,50,98,84
,Yemen,15.552726999999999,48.516388,54,7,7,0,22,0,31,5,7,21,35,32,1,14,15,28,12,2,1,7,21,11,2,30,28,78,8,0,5,41,32,55,42,14,28,56,43,84,0,27,41,22,68,15,0,0,0,3,5,0,31,31,9,0,25,8,16,22,0,22,5,0,2,25,0,5,4,40,25,26,0,17,23,14,18,21,59,81,50,4,23,45,20,25,76,15,15,47,16,11,25,39,36,6,4,5,1,0,0,0,9,20,30
