Province/State,Country/Region,Lat,Long,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20
,Uzbekistan,41.3775,64.5853,8,8,7,5,4,3,0,2,3,8,6,2,1,3,3,1,3,5,5,4,3,0,8,9,1,2,3,3,5,7,10,14,15,4,9,13,9,16,20,14,6,4,2,5,10,4,5,5,2,5,11,11,9,11,13,21,14,7,10,14,18,19,11,13,11,9,3,6,10,13,15,17,18,21,24,24,23,22,22,21,18,17,18,18,13,14,16,18,20,23,21,16,20,23,21,21,22,14,8,10,15,21,20
,Venezuela,6.4238,-66.5897,30,30,29,29,30,30,30,30,30,29,29,30,30,30,29,29,27,31,30,30,30,30,31,32,32,32,31,31,31,33,32,31,31,32,31,33,32,31,32,31,31,32,30,31,31,28,33,33,33,32,33,33,31,32,31,31,33,33,32,32,32,32,33,33,35,34,32,33,31,32,33,33,31,29,30,31,33,33,31,30,32,32,32,31,32,33,34,35,33,32,30,31,33,30,30,27,32,30,31,32,30,30,33
,Vietnam,16.0,108.0,18,18,20,20,20,22,22,21,21,21,21,21,20,21,21,23,22,22,17,19,21,24,24,24,24,19,19,16,15,16,17,17,21,22,22,22,24,23,22,18,17,21,24,27,28,31,25,16,13,18,18,19,18,19,22,23,24,23,24,25,27,25,24,22,21,24,28,31,33,31,23,28,30,25,25,25,26,25,27,26,28,28,27,27,28,29,30,29,29,29,31,28,28,27,27,26,25,25,26,27,26,28,24
,Zambia,-15.4167,28.2833,27,28,26,27,26,26,25,27,24,26,23,23,23,24,22,22,23,23,25,26,22,26,27,27,27,29,30,26,26,24,20,24,26,26,26,26,25,24,25,24,26,26,25,24,23,25,26,25,26,26,26,26,28,28,23,22,25,26,28,26,25,24,24,21,22,24,24,25,26,26,26,27,25,27,26,24,24,24,25,25,24,24,25,26,27,28,24,25,26,26,27,28,26,25,26,27,28,29,28,23,23,24,27
,Zimbabwe,-20.0,30.0,32,33,34,34,35,35,32,32,32,30,24,26,27,26,25,25,28,29,26,18,23,27,31,30,31,34,34,28,32,30,28,30,31,31,29,30,27,29,26,28,25,21,22,26,29,29,25,30,30,30,32,33,32,31,18,24,28,31,31,19,22,24,19,24,24,25,22,25,27,29,31,29,30,31,31,28,22,24,29,30,30,30,29,29,32,33,26,24,30,29,32,32,23,22,27,30,32,34,22,21,27,28,30
Diamond Princess,Canada,0.0,0.0,30,29,28,29,29,29,28,29,29,29,29,29,29,29,29,29,29,28,28,29,29,29,29,29,29,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,29,29,30,29,30,29,29,29,30,29,29,30,29,29,29,30,30,30,30,30,30,30,30,30,29,28,30,29,30,30,30,29,30,29,30,30,30,29,30,30,30,29,30,29,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,29
,Dominica,15.415,-61.371,26,26,26,26,25,25,26,26,26,26,25,25,25,25,25,26,25,26,25,25,26,25,25,26,26,26,25,26,26,26,26,26,26,26,25,25,26,26,26,25,25,25,25,25,25,25,25,25,25,25,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27,27,27,28,27,27,27,27,27
,Grenada,12.1165,-61.678999999999995,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,26,27,26,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,26,26,26,25,25,25,25,26,25,25,26,25,25,26,25,26,25,25,25,26,25,25,25,25,26,26,26,25,26,26,26,26,25,25,26,26,26,25,26,27,28,28,27,27,27,27,27,27,28
,Mozambique,-18.665695,35.529562,33,33,33,32,32,32,33,33,35,34,32,32,30,32,29,28,27,31,31,25,26,28,31,30,30,32,34,29,30,30,29,29,29,30,30,33,33,33,32,31,30,30,24,30,31,32,32,32,32,33,32,33,33,35,26,26,28,30,32,27,27,27,29,29,29,29,25,27,28,29,30,31,31,33,32,31,29,27,29,28,30,29,30,32,33,35,34,27,28,29,30,31,25,27,29,31,32,35,33,27,28,29,32
,Syria,34.802075,38.99681500000001,15,12,14,11,10,11,15,11,9,9,11,14,14,13,12,11,10,12,12,11,7,9,12,6,9,13,13,14,15,15,13,12,12,13,15,16,19,14,11,3,3,4,8,10,9,10,11,11,12,11,17,16,14,15,15,18,19,20,19,20,14,17,19,20,24,22,19,23,24,26,26,26,21,16,19,23,22,15,15,13,14,19,21,25,20,22,23,20,20,20,21,21,22,21,22,25,24,24,24,21,19,19,21
,Timor-Leste,-8.874217,125.727539,28,27,26,25,27,27,29,28,29,30,27,27,27,29,28,27,26,28,28,29,29,28,28,28,28,28,28,29,29,29,27,26,26,25,29,28,28,26,26,25,26,25,25,26,27,27,29,29,28,27,25,25,26,28,27,29,29,30,28,25,27,28,27,27,26,26,26,25,26,25,26,26,28,29,28,28,27,29,27,28,25,27,27,28,28,26,27,26,28,29,29,29,27,28,29,30,28,27,26,27,26,23,24
,Belize,13.1939,-59.5432,26,26,26,26,25,25,25,26,26,25,25,25,25,25,25,25,26,26,25,25,25,25,24,25,26,26,24,26,26,26,26,26,26,26,25,25,26,26,26,26,26,25,25,26,25,25,25,25,26,25,25,25,25,26,26,26,26,26,25,25,24,24,25,26,26,25,25,25,26,25,25,25,25,25,24,25,25,26,26,25,25,25,25,25,26,26,25,25,26,26,25,25,26,26,27,28,28,28,28,27,27,27,28
Recovered,Canada,0.0,0.0,30,29,28,29,29,29,28,29,29,29,29,29,29,29,29,29,29,28,28,29,29,29,29,29,29,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,29,29,30,29,30,29,29,29,30,29,29,30,29,29,29,30,30,30,30,30,30,30,30,30,29,28,30,29,30,30,30,29,30,29,30,30,30,29,30,30,30,29,30,29,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,29
,Laos,19.856270000000002,102.495496,27,28,29,28,28,29,29,30,30,30,29,28,29,29,30,30,30,30,29,29,30,30,31,30,29,27,26,26,26,26,24,27,29,29,28,24,28,30,29,28,29,30,29,31,31,32,33,27,26,28,29,29,28,30,29,32,32,31,32,31,32,32,31,26,26,30,31,33,33,35,34,35,36,36,32,33,32,34,33,33,33,34,31,32,29,33,35,36,36,37,37,37,35,36,35,32,31,28,29,29,29,32,28
,Libya,26.3351,17.228331,11,16,17,17,17,17,15,16,17,17,19,20,20,15,15,18,18,18,18,19,18,18,19,20,22,25,27,24,23,24,24,25,25,23,22,24,19,17,18,19,21,24,26,25,25,26,21,18,18,21,21,22,21,18,20,22,25,28,25,24,25,26,30,27,24,27,30,30,22,23,14,18,23,26,28,29,27,27,29,29,29,32,31,28,30,28,25,30,32,29,28,28,32,37,31,27,27,27,25,25,26,27,30
,West Bank and Gaza,31.9522,35.2332,12,10,10,7,8,12,11,7,6,7,10,11,11,12,16,17,12,10,8,9,6,7,8,6,8,11,13,12,10,12,10,10,11,12,12,15,16,8,6,5,4,8,13,15,15,17,12,13,15,11,11,13,10,12,11,10,13,16,18,11,11,12,17,22,22,12,13,20,22,18,22,22,11,12,16,18,12,9,9,8,8,12,18,18,16,19,21,14,15,19,23,13,16,19,24,28,19,17,15,15,12,12,16
,Guinea-Bissau,11.8037,-15.1804,36,35,35,35,34,34,33,34,35,36,36,36,37,36,36,37,37,37,37,36,35,36,37,38,36,38,38,35,36,36,40,37,34,35,38,38,36,38,39,38,38,37,37,38,38,38,36,37,38,37,37,38,37,37,40,37,40,39,37,39,39,39,38,39,39,38,37,37,37,37,37,39,40,40,39,39,38,37,36,38,41,40,37,37,37,37,37,37,40,39,41,39,38,40,40,41,41,37,36,37,35,35,35
,Mali,17.570692,-3.996166000000001,26,23,23,24,25,25,26,27,29,27,26,25,22,23,26,28,27,28,28,30,32,33,32,31,31,33,31,33,34,33,33,33,33,32,32,32,32,32,32,32,31,26,32,32,33,33,34,34,34,34,34,35,36,36,35,32,32,33,33,34,35,35,36,36,36,36,36,37,35,32,32,34,34,36,37,36,35,36,37,35,35,35,37,34,31,32,36,38,35,37,37,38,38,39,40,40,39,39,38,39,40,41,39
,Saint Kitts and Nevis,17.357822,-62.782998,24,24,24,24,23,23,23,24,24,24,24,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,24,24,23,23,23,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,23,23,23,23,22,22,22,22,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24
Northwest Territories,Canada,64.8255,-124.8457,-20,-23,-19,-20,-25,-29,-33,-37,-33,-33,-23,-21,-28,-31,-30,-23,-21,-25,-23,-23,-25,-24,-21,-16,-19,-21,-26,-27,-29,-25,-28,-26,-29,-27,-24,-21,-20,-17,-17,-16,-11,-10,-21,-24,-24,-28,-30,-31,-22,-14,0,-3,-9,-10,-13,-14,-14,-16,-20,-20,-20,-16,-18,-21,-23,-21,-19,-17,-11,-13,-15,-19,-16,-11,-4,-5,-10,-3,-3,0,2,1,-1,-10,-3,0,-10,-20,-16,-17,-14,-8,-8,-10,-9,-6,-3,-2,-3,0,-3,-2,-2
Yukon,Canada,64.2823,-135.0,-13,-9,-17,-19,-26,-27,-28,-30,-31,-34,-30,-29,-32,-32,-30,-29,-29,-31,-25,-22,-18,-16,-16,-12,-18,-28,-19,-15,-13,-13,-14,-16,-20,-28,-23,-18,-13,-11,-11,-11,-10,-12,-19,-14,-29,-26,-26,-26,-27,-17,-5,-9,-7,-5,-8,-14,-16,-12,-16,-17,-21,-13,-10,-16,-19,-20,-21,-16,-11,-6,-15,-19,-17,-15,-9,-5,-2,-4,-2,-2,0,-2,-2,-9,-2,0,-6,-19,-14,-17,-11,-9,-4,-5,-3,-2,-2,-7,-7,-3,-5,-3,-1
,Kosovo,42.602636,20.902977,4,3,4,5,3,1,2,3,3,6,6,4,5,5,4,5,3,3,2,3,1,3,4,4,6,9,6,10,7,7,10,13,15,14,13,3,1,5,7,8,9,13,10,11,7,9,12,14,17,12,6,10,8,13,14,17,15,5,7,9,14,16,17,7,11,12,12,6,9,9,14,21,22,13,7,13,18,15,18,21,21,10,2,4,4,8,13,14,16,14,8,0,8,10,9,12,16,17,19,21,22,21,22
,Burma,21.9162,95.956,26,26,27,24,24,26,25,27,28,29,28,28,29,30,30,30,30,30,30,31,31,31,31,30,27,26,27,28,29,30,30,30,31,29,29,30,29,30,31,32,30,31,31,31,30,31,32,32,35,33,34,34,34,32,34,34,35,31,32,33,34,35,34,34,34,34,34,34,34,35,36,37,37,38,39,38,36,36,36,36,35,35,35,35,36,38,38,38,39,39,38,39,38,39,39,38,38,37,37,37,37,37,39
Anguilla,United Kingdom,18.2206,-63.0686,27,28,28,27,27,27,27,27,28,27,27,27,27,27,26,27,27,27,27,26,26,27,27,27,26,27,27,27,27,27,27,27,27,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,27,27,26,27,27,27,27,27,26,27,27,26,27,27,27,27,27,26,27,27,26,27,27,27,27,27,26,27,27,27,27,27,26,26,26,26,27,27,27,27,27,26,27,27,27,28,28,28,28,28,28,28,28,28
British Virgin Islands,United Kingdom,18.4207,-64.64,26,26,26,26,25,25,25,26,26,26,26,26,25,25,25,25,25,25,25,24,25,24,25,26,24,24,24,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,26,25,24,24,25,25,25,25,25,25,25,25,25,25,25,24,24,25,25,25,25,25,24,25,25,25,25,25,25,24,25,25,25,25,25,25,25,25,25,26,26,26,26,26,27,25,25,27,28,28
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,27,27,27,27,27,27,25,26,26,27,27,26,27,26,26,26,26,26,25,26,26,26,25,25,25,25,25,25,26,26,27,27,27,27,25,26,26,27,27,27,26,27,27,26,27,27,27,27,26,27,26,26,26,26,25,24,25,26,26,26,25,24,24,25,26,26,26,26,24,24,24,25,26,26,26,25,26,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,27,27,25,25,26,26,26,26,27,27,27
,MS Zaandam,0.0,0.0,30,29,28,29,29,29,28,29,29,29,29,29,29,29,29,29,29,28,28,29,29,29,29,29,29,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,29,29,30,29,30,29,29,29,30,29,29,30,29,29,29,30,30,30,30,30,30,30,30,30,29,28,30,29,30,30,30,29,30,29,30,30,30,29,30,30,30,29,30,29,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,29,30,29
,Botswana,-22.3285,24.6849,32,31,33,34,34,33,30,28,28,28,28,31,32,32,31,31,24,27,33,31,32,34,34,33,30,32,34,33,33,34,33,35,34,34,34,30,30,32,28,32,32,29,27,30,32,33,31,31,33,32,31,35,34,29,21,23,31,33,35,30,28,23,26,29,30,31,29,28,31,32,34,33,29,32,34,32,30,29,31,32,34,32,30,29,33,33,34,31,31,33,32,32,25,25,28,30,32,32,33,27,26,27,32
,Burundi,-3.3731,29.9189,24,25,25,25,23,24,24,22,23,22,23,22,23,24,24,25,23,23,23,24,23,24,24,21,24,24,22,18,21,23,24,19,22,23,22,20,21,26,27,27,28,28,26,24,26,24,24,24,23,24,23,25,27,27,24,25,24,24,22,25,26,23,25,24,24,25,25,24,24,24,24,24,20,24,26,26,23,21,21,25,22,24,23,23,23,25,24,22,24,24,25,23,26,24,25,23,25,25,22,24,24,24,24
,Sierra Leone,8.460555000000001,-11.779889,36,35,35,35,35,34,33,35,35,37,36,36,37,36,36,38,37,37,36,35,35,31,36,37,38,37,37,37,37,38,37,37,37,38,37,37,37,39,38,38,36,36,38,38,39,39,40,39,39,39,38,36,37,36,38,39,40,38,39,40,39,38,39,38,39,38,38,36,33,36,36,37,39,39,38,38,38,37,38,38,39,38,29,34,32,33,33,36,34,37,38,39,36,37,37,37,36,36,37,35,35,35,35
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,29,28,29,28,28,27,28,28,28,28,28,28,28,28,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,29,29,29,28,28,28,28,28,28,28,28,28,28,27,28,28,28,28,28,28,28,28,28,28,28,28,29,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,28,28,28,28,27,28,28,28,28,28,28,28,29,28,28,28,28,29,29,29,29,29,29,29,29,28
,Malawi,-13.254307999999998,34.301525,28,27,27,29,29,29,29,29,29,29,28,27,28,27,27,28,29,28,29,31,28,27,28,29,29,28,29,26,28,28,28,28,28,28,27,27,28,30,27,28,28,29,28,25,25,30,28,28,29,29,29,30,29,30,30,26,28,27,28,28,29,27,28,23,28,28,28,28,28,29,29,29,29,27,29,29,29,28,28,27,29,28,28,28,29,30,30,29,28,28,28,29,28,29,29,29,30,31,31,29,28,28,29
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,13,15,16,14,10,13,13,13,14,12,10,12,14,18,17,9,9,13,13,13,12,15,14,12,12,12,10,14,11,11,14,13,14,13,15,17,11,10,11,12,13,16,16,15,14,13,13,11,12,15,11,9,14,15,12,11,9,12,10,11,14,15,16,11,11,15,13,14,11,10,13,12,11,11,13,17,15,12,16,11,13,9,12,16,11,12,16,12,10,11,12,13,12,13,13,10,11,10,14,15,15,14,9
Saint Pierre and Miquelon,France,46.8852,-56.3159,0,4,0,1,2,1,-1,-1,3,0,-1,3,0,-4,-4,-3,-1,-2,-6,-1,0,-3,-3,0,1,-1,0,3,0,-1,-1,-1,-1,4,-1,0,0,-2,0,1,-4,0,0,0,0,-7,-4,1,0,-3,3,-6,-6,-1,0,0,1,1,0,0,0,0,-1,2,4,0,-1,-1,0,-3,-3,1,-1,-1,2,0,-1,0,2,0,3,3,-4,0,1,2,1,3,1,2,1,1,4,5,4,2,1,1,0,0,0,3,1
,South Sudan,6.8770000000000024,31.307,38,36,35,29,33,35,37,35,34,35,34,33,35,37,38,39,38,37,35,35,35,34,34,34,36,36,35,36,35,36,36,35,36,36,36,35,37,37,40,39,37,35,36,37,37,39,37,39,38,38,37,37,35,37,37,36,38,39,39,39,40,40,40,39,40,40,40,40,38,40,37,39,37,35,37,36,36,37,36,36,35,37,39,40,40,40,40,39,37,38,35,38,39,40,38,35,38,38,39,38,35,33,31
,Western Sahara,24.2155,-12.8858,20,19,22,22,22,22,20,19,21,24,24,23,22,21,20,24,24,25,26,23,21,22,26,28,27,25,27,30,29,27,28,29,30,30,29,30,31,31,30,28,28,31,31,32,30,31,32,31,30,31,31,32,35,34,30,30,32,32,31,32,31,30,33,35,35,31,30,33,31,30,32,32,31,31,28,27,26,26,25,26,27,25,23,25,26,28,26,26,28,31,33,34,34,32,30,32,33,35,36,37,34,33,31
,Sao Tome and Principe,0.18636,6.613081,28,28,29,29,29,28,29,29,28,29,28,29,30,29,28,28,28,29,28,29,29,29,29,29,28,29,29,28,29,29,29,29,29,28,28,29,28,28,29,28,29,30,29,29,29,29,29,29,29,30,29,29,29,29,30,29,30,30,30,30,30,30,30,29,30,30,28,29,30,30,29,30,29,29,30,28,29,29,29,29,29,29,28,29,27,29,30,29,29,29,30,30,29,30,27,30,30,30,29,30,28,28,29
,Yemen,15.552726999999999,48.516388,29,29,28,29,30,30,28,30,30,32,29,22,23,25,22,20,24,27,28,28,28,29,29,27,30,23,23,22,26,26,27,29,30,29,29,29,29,29,31,32,34,32,26,23,25,27,29,31,32,33,35,33,34,33,32,35,33,30,31,32,34,34,33,32,32,31,32,32,30,29,29,29,31,32,34,35,34,35,36,35,36,35,32,29,26,29,31,33,35,34,32,33,35,35,35,35,35,35,35,34,35,35,35
