Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million),Days since the total confirmed cases of COVID-19 per million people reached 1
Maldives,MDV,"Mar 13, 2020",,5
Maldives,MDV,"Mar 14, 2020",16.64995504512138,6
Maldives,MDV,"Mar 15, 2020",16.64995504512138,7
Maldives,MDV,"Mar 16, 2020",24.049935065175326,8
Maldives,MDV,"Mar 17, 2020",24.049935065175326,9
Maldives,MDV,"Mar 18, 2020",24.049935065175326,10
Maldives,MDV,"Mar 19, 2020",24.049935065175326,11
Maldives,MDV,"Mar 20, 2020",24.049935065175326,12
Maldives,MDV,"Mar 21, 2020",24.049935065175326,13
Maldives,MDV,"Mar 22, 2020",24.049935065175326,14
Maldives,MDV,"Mar 23, 2020",24.049935065175326,15
Maldives,MDV,"Mar 24, 2020",24.049935065175326,16
Maldives,MDV,"Mar 25, 2020",24.049935065175326,17
Maldives,MDV,"Mar 26, 2020",24.049935065175326,18
Maldives,MDV,"Mar 27, 2020",24.049935065175326,19
Mali,MLI,"Mar 26, 2020",0.09876136459367549,
Mali,MLI,"Mar 27, 2020",0.19752272918735098,
Malta,MLT,"Mar 8, 2020",6.794416801233866,0
Malta,MLT,"Mar 9, 2020",,1
Malta,MLT,"Mar 10, 2020",9.059222401645155,2
Malta,MLT,"Mar 11, 2020",,3
Malta,MLT,"Mar 12, 2020",13.588833602467732,4
Malta,MLT,"Mar 13, 2020",20.3832504037016,5
Malta,MLT,"Mar 14, 2020",27.177667204935464,6
Malta,MLT,"Mar 15, 2020",40.7665008074032,7
Malta,MLT,"Mar 16, 2020",47.56091760863706,8
Malta,MLT,"Mar 17, 2020",67.94416801233866,9
Malta,MLT,"Mar 18, 2020",86.06261281562897,10
Malta,MLT,"Mar 19, 2020",108.71066881974185,11
Malta,MLT,"Mar 20, 2020",120.03469682179829,12
Malta,MLT,"Mar 21, 2020",144.94755842632247,13
Malta,MLT,"Mar 22, 2020",165.33080883002407,14
Malta,MLT,"Mar 23, 2020",203.83250403701598,15
Malta,MLT,"Mar 24, 2020",242.3341992440079,16
Malta,MLT,"Mar 25, 2020",271.77667204935466,17
Malta,MLT,"Mar 26, 2020",292.15992245305625,18
Malta,MLT,"Mar 27, 2020",303.4839504551127,19
Mauritania,MRT,"Mar 15, 2020",0.21506948895188036,
Mauritania,MRT,"Mar 16, 2020",0.21506948895188036,
Mauritania,MRT,"Mar 17, 2020",0.21506948895188036,
Mauritania,MRT,"Mar 18, 2020",0.21506948895188036,
Mauritania,MRT,"Mar 19, 2020",0.21506948895188036,
Mauritania,MRT,"Mar 20, 2020",0.4301389779037607,
Mauritania,MRT,"Mar 21, 2020",0.4301389779037607,
Mauritania,MRT,"Mar 22, 2020",0.4301389779037607,
Mauritania,MRT,"Mar 23, 2020",0.4301389779037607,
Mauritania,MRT,"Mar 24, 2020",0.4301389779037607,
Mauritania,MRT,"Mar 25, 2020",0.4301389779037607,
Mauritania,MRT,"Mar 26, 2020",0.4301389779037607,
Mauritania,MRT,"Mar 27, 2020",0.645208466855641,
Mauritius,MUS,"Mar 20, 2020",2.358922664293066,0
Mauritius,MUS,"Mar 21, 2020",9.435690657172264,1
Mauritius,MUS,"Mar 22, 2020",11.008305766700975,2
Mauritius,MUS,"Mar 23, 2020",22.01661153340195,3
Mauritius,MUS,"Mar 24, 2020",28.307071971516795,4
Mauritius,MUS,"Mar 25, 2020",33.02491730010293,5
Mauritius,MUS,"Mar 26, 2020",37.74276262868906,6
Mauritius,MUS,"Mar 27, 2020",63.69091193591279,7
Mexico,MEX,"Dec 31, 2019",0,
Mexico,MEX,"Jan 1, 2020",0,
Mexico,MEX,"Jan 2, 2020",0,
Mexico,MEX,"Jan 3, 2020",0,
Mexico,MEX,"Jan 4, 2020",0,
Mexico,MEX,"Jan 5, 2020",0,
Mexico,MEX,"Jan 6, 2020",0,
Mexico,MEX,"Jan 7, 2020",0,
Mexico,MEX,"Jan 8, 2020",0,
Mexico,MEX,"Jan 9, 2020",0,
Mexico,MEX,"Jan 10, 2020",0,
Mexico,MEX,"Jan 11, 2020",0,
Mexico,MEX,"Jan 12, 2020",0,
Mexico,MEX,"Jan 13, 2020",0,
Mexico,MEX,"Jan 14, 2020",0,
Mexico,MEX,"Jan 15, 2020",0,
Mexico,MEX,"Jan 16, 2020",0,
Mexico,MEX,"Jan 17, 2020",0,
Mexico,MEX,"Jan 18, 2020",0,
Mexico,MEX,"Jan 19, 2020",0,
Mexico,MEX,"Jan 20, 2020",0,
Mexico,MEX,"Jan 21, 2020",0,
Mexico,MEX,"Jan 22, 2020",0,
Mexico,MEX,"Jan 23, 2020",0,
Mexico,MEX,"Jan 24, 2020",0,
Mexico,MEX,"Jan 25, 2020",0,
Mexico,MEX,"Jan 26, 2020",0,
Mexico,MEX,"Jan 27, 2020",0,
Mexico,MEX,"Jan 28, 2020",0,
Mexico,MEX,"Jan 29, 2020",0,
Mexico,MEX,"Jan 30, 2020",0,
Mexico,MEX,"Jan 31, 2020",0,
Mexico,MEX,"Feb 1, 2020",0,
Mexico,MEX,"Feb 2, 2020",0,
Mexico,MEX,"Feb 3, 2020",0,
Mexico,MEX,"Feb 4, 2020",0,
Mexico,MEX,"Feb 5, 2020",0,
Mexico,MEX,"Feb 6, 2020",0,
Mexico,MEX,"Feb 7, 2020",0,
Mexico,MEX,"Feb 8, 2020",0,
Mexico,MEX,"Feb 9, 2020",0,
Mexico,MEX,"Feb 10, 2020",0,
Mexico,MEX,"Feb 11, 2020",0,
Mexico,MEX,"Feb 12, 2020",0,
Mexico,MEX,"Feb 13, 2020",0,
Mexico,MEX,"Feb 14, 2020",0,
Mexico,MEX,"Feb 15, 2020",0,
Mexico,MEX,"Feb 16, 2020",0,
Mexico,MEX,"Feb 17, 2020",0,
Mexico,MEX,"Feb 18, 2020",0,
Mexico,MEX,"Feb 19, 2020",0,
Mexico,MEX,"Feb 20, 2020",0,
Mexico,MEX,"Feb 21, 2020",0,
Mexico,MEX,"Feb 22, 2020",0,
Mexico,MEX,"Feb 23, 2020",0,
Mexico,MEX,"Feb 24, 2020",0,
Mexico,MEX,"Feb 25, 2020",0,
Mexico,MEX,"Feb 26, 2020",0,
Mexico,MEX,"Feb 27, 2020",0,
Mexico,MEX,"Feb 28, 2020",0,
Mexico,MEX,"Feb 29, 2020",0.015511962270750553,
Mexico,MEX,"Mar 1, 2020",0.031023924541501106,
Mexico,MEX,"Mar 2, 2020",0.038779905676876385,
Mexico,MEX,"Mar 9, 2020",0.054291867947626936,
Mexico,MEX,"Mar 12, 2020",0.08531579248912805,
Mexico,MEX,"Mar 13, 2020",0.12409569816600442,
Mexico,MEX,"Mar 14, 2020",0.2016555095197572,
Mexico,MEX,"Mar 15, 2020",0.3179952265503863,
Mexico,MEX,"Mar 16, 2020",0.4110670001748897,
Mexico,MEX,"Mar 17, 2020",0.6359904531007726,
Mexico,MEX,"Mar 18, 2020",0.7213062455899008,
Mexico,MEX,"Mar 19, 2020",0.9152057739742826,
Mexico,MEX,"Mar 20, 2020",1.2719809062015452,0
Mexico,MEX,"Mar 21, 2020",1.574464170481181,1
Mexico,MEX,"Mar 22, 2020",1.9467512649791943,2
Mexico,MEX,"Mar 23, 2020",2.4508900387785872,3
Mexico,MEX,"Mar 24, 2020",2.8464450766827265,4
Mexico,MEX,"Mar 25, 2020",3.141172359826987,5
Mexico,MEX,"Mar 26, 2020",3.684091039303256,6
Mexico,MEX,"Mar 27, 2020",4.537248964194537,7
Moldova,MDA,"Mar 8, 2020",0.24789518396673446,
Moldova,MDA,"Mar 11, 2020",0.7436855519002034,
Moldova,MDA,"Mar 12, 2020",0.9915807358669378,
Moldova,MDA,"Mar 13, 2020",1.4873711038004067,0
Moldova,MDA,"Mar 14, 2020",1.9831614717338757,1
Moldova,MDA,"Mar 15, 2020",4.957903679334689,2
Moldova,MDA,"Mar 16, 2020",5.701589231234893,3
Moldova,MDA,"Mar 17, 2020",7.188960335035299,4
Moldova,MDA,"Mar 18, 2020",7.436855519002034,5
Moldova,MDA,"Mar 19, 2020",8.92422662280244,6
Moldova,MDA,"Mar 20, 2020",12.146864014369989,7
Moldova,MDA,"Mar 21, 2020",16.361082141804474,8
Moldova,MDA,"Mar 22, 2020",19.831614717338756,9
Moldova,MDA,"Mar 23, 2020",23.302147292873038,10
Moldova,MDA,"Mar 24, 2020",27.020575052374056,11
Moldova,MDA,"Mar 25, 2020",30.986897995841808,12
Moldova,MDA,"Mar 26, 2020",36.93638241104343,13
Moldova,MDA,"Mar 27, 2020",43.877447562111996,14
Monaco,MCO,"Dec 31, 2019",0,
Monaco,MCO,"Jan 1, 2020",0,
Monaco,MCO,"Jan 2, 2020",0,
Monaco,MCO,"Jan 3, 2020",0,
Monaco,MCO,"Jan 4, 2020",0,
Monaco,MCO,"Jan 5, 2020",0,
Monaco,MCO,"Jan 6, 2020",0,
Monaco,MCO,"Jan 7, 2020",0,
Monaco,MCO,"Jan 8, 2020",0,
Monaco,MCO,"Jan 9, 2020",0,
Monaco,MCO,"Jan 10, 2020",0,
Monaco,MCO,"Jan 11, 2020",0,
Monaco,MCO,"Jan 12, 2020",0,
Monaco,MCO,"Jan 13, 2020",0,
Monaco,MCO,"Jan 14, 2020",0,
Monaco,MCO,"Jan 15, 2020",0,
Monaco,MCO,"Jan 16, 2020",0,
Monaco,MCO,"Jan 17, 2020",0,
Monaco,MCO,"Jan 18, 2020",0,
Monaco,MCO,"Jan 19, 2020",0,
Monaco,MCO,"Jan 20, 2020",0,
Monaco,MCO,"Jan 21, 2020",0,
Monaco,MCO,"Jan 22, 2020",0,
Monaco,MCO,"Jan 23, 2020",0,
Monaco,MCO,"Jan 24, 2020",0,
Monaco,MCO,"Jan 25, 2020",0,
Monaco,MCO,"Jan 26, 2020",0,
Monaco,MCO,"Jan 27, 2020",0,
Monaco,MCO,"Jan 28, 2020",0,
Monaco,MCO,"Jan 29, 2020",0,
Monaco,MCO,"Jan 30, 2020",0,
Monaco,MCO,"Jan 31, 2020",0,
Monaco,MCO,"Feb 1, 2020",0,
Monaco,MCO,"Feb 2, 2020",0,
Monaco,MCO,"Feb 3, 2020",0,
Monaco,MCO,"Feb 4, 2020",0,
Monaco,MCO,"Feb 5, 2020",0,
Monaco,MCO,"Feb 6, 2020",0,
Monaco,MCO,"Feb 7, 2020",0,
Monaco,MCO,"Feb 8, 2020",0,
Monaco,MCO,"Feb 9, 2020",0,
Monaco,MCO,"Feb 10, 2020",0,
Monaco,MCO,"Feb 11, 2020",0,
Monaco,MCO,"Feb 12, 2020",0,
Monaco,MCO,"Feb 13, 2020",0,
Monaco,MCO,"Feb 14, 2020",0,
Monaco,MCO,"Feb 15, 2020",0,
Monaco,MCO,"Feb 16, 2020",0,
Monaco,MCO,"Feb 17, 2020",0,
Monaco,MCO,"Feb 18, 2020",0,
Monaco,MCO,"Feb 19, 2020",0,
Monaco,MCO,"Feb 20, 2020",0,
Monaco,MCO,"Feb 21, 2020",0,
Monaco,MCO,"Feb 22, 2020",0,
Monaco,MCO,"Feb 23, 2020",0,
Monaco,MCO,"Feb 24, 2020",0,
Monaco,MCO,"Feb 25, 2020",0,
Monaco,MCO,"Feb 26, 2020",0,
Monaco,MCO,"Feb 27, 2020",0,
Monaco,MCO,"Feb 28, 2020",0,
Monaco,MCO,"Feb 29, 2020",25.481602283151563,0
Monaco,MCO,"Mar 1, 2020",25.481602283151563,1
Monaco,MCO,"Mar 2, 2020",25.481602283151563,2
Monaco,MCO,"Mar 3, 2020",,3
Monaco,MCO,"Mar 4, 2020",,4
Monaco,MCO,"Mar 5, 2020",,5
Monaco,MCO,"Mar 6, 2020",,6
Monaco,MCO,"Mar 7, 2020",,7
Monaco,MCO,"Mar 8, 2020",,8
Monaco,MCO,"Mar 9, 2020",,9
Monaco,MCO,"Mar 10, 2020",,10
Monaco,MCO,"Mar 11, 2020",,11
Monaco,MCO,"Mar 12, 2020",,12
Monaco,MCO,"Mar 13, 2020",,13
Monaco,MCO,"Mar 14, 2020",,14
Monaco,MCO,"Mar 15, 2020",76.4448068494547,15
Monaco,MCO,"Mar 16, 2020",178.37121598206096,16
Monaco,MCO,"Mar 17, 2020",229.33442054836408,17
Monaco,MCO,"Mar 18, 2020",229.33442054836408,18
Monaco,MCO,"Mar 19, 2020",229.33442054836408,19
Monaco,MCO,"Mar 20, 2020",280.2976251146672,20
Monaco,MCO,"Mar 21, 2020",305.7792273978188,21
Monaco,MCO,"Mar 22, 2020",458.66884109672816,22
Monaco,MCO,"Mar 23, 2020",586.076852512486,23
Monaco,MCO,"Mar 24, 2020",586.076852512486,24
Monaco,MCO,"Mar 25, 2020",688.0032616450923,25
Monaco,MCO,"Mar 26, 2020",789.9296707776984,26
Monaco,MCO,"Mar 27, 2020",840.8928753440016,27
Mongolia,MNG,"Mar 10, 2020",0.3050368911616171,
Mongolia,MNG,"Mar 15, 2020",0.3050368911616171,
Mongolia,MNG,"Mar 18, 2020",1.2201475646464683,0
Mongolia,MNG,"Mar 19, 2020",1.5251844558080854,1
Mongolia,MNG,"Mar 20, 2020",1.5251844558080854,2
Mongolia,MNG,"Mar 21, 2020",1.8302213469697026,3
Mongolia,MNG,"Mar 22, 2020",3.0503689116161707,4
Mongolia,MNG,"Mar 23, 2020",3.0503689116161707,5
Mongolia,MNG,"Mar 24, 2020",3.0503689116161707,6
Mongolia,MNG,"Mar 25, 2020",3.0503689116161707,7
Mongolia,MNG,"Mar 26, 2020",3.0503689116161707,8
Mongolia,MNG,"Mar 27, 2020",3.355405802777788,9
Montenegro,MNE,"Mar 18, 2020",3.184398992456159,0
Montenegro,MNE,"Mar 19, 2020",12.737595969824635,1
Montenegro,MNE,"Mar 20, 2020",20.69859345096503,2
Montenegro,MNE,"Mar 21, 2020",22.29079294719311,3
Montenegro,MNE,"Mar 22, 2020",22.29079294719311,4
Montenegro,MNE,"Mar 23, 2020",33.43618942078967,5
Montenegro,MNE,"Mar 24, 2020",42.989386398158146,6
Montenegro,MNE,"Mar 25, 2020",74.83337632271973,7
Montenegro,MNE,"Mar 26, 2020",84.3865733000882,8
Montenegro,MNE,"Mar 27, 2020",106.67736624728131,9
Montserrat,MSR,"Mar 21, 2020",200.0400080016003,0
Montserrat,MSR,"Mar 22, 2020",200.0400080016003,1
Montserrat,MSR,"Mar 23, 2020",200.0400080016003,2
Montserrat,MSR,"Mar 24, 2020",200.0400080016003,3
Montserrat,MSR,"Mar 25, 2020",200.0400080016003,4
Montserrat,MSR,"Mar 26, 2020",200.0400080016003,5
Montserrat,MSR,"Mar 27, 2020",1000.2000400080016,6
Morocco,MAR,"Mar 3, 2020",0.027092519164841667,
Morocco,MAR,"Mar 6, 2020",0.054185038329683334,
Morocco,MAR,"Mar 12, 2020",0.13546259582420833,
Morocco,MAR,"Mar 13, 2020",0.16255511498905,
Morocco,MAR,"Mar 14, 2020",0.1896476341538917,
Morocco,MAR,"Mar 15, 2020",0.48766534496715,
Morocco,MAR,"Mar 16, 2020",0.7585905366155667,
Morocco,MAR,"Mar 17, 2020",1.0024232090991416,0
Morocco,MAR,"Mar 18, 2020",1.1920708432530334,1
Morocco,MAR,"Mar 19, 2020",1.4629960349014501,2
Morocco,MAR,"Mar 20, 2020",1.706828707385025,3
Morocco,MAR,"Mar 21, 2020",2.3299566481763834,4
Morocco,MAR,"Mar 22, 2020",2.6008818398248,5
Morocco,MAR,"Mar 23, 2020",3.115639703956792,6
Morocco,MAR,"Mar 24, 2020",3.6303975680887834,7
Morocco,MAR,"Mar 25, 2020",4.605728258023084,8
Morocco,MAR,"Mar 26, 2020",6.095816812089375,9
Morocco,MAR,"Mar 27, 2020",7.450442770331459,10
Mozambique,MOZ,"Mar 23, 2020",0.031994435527773014,
Mozambique,MOZ,"Mar 24, 2020",0.031994435527773014,
Mozambique,MOZ,"Mar 25, 2020",0.031994435527773014,
Mozambique,MOZ,"Mar 26, 2020",0.15997217763886507,
Mozambique,MOZ,"Mar 27, 2020",0.22396104869441108,
Myanmar,MMR,"Mar 17, 2020",0,
Myanmar,MMR,"Mar 24, 2020",0.03675808807509913,
Myanmar,MMR,"Mar 25, 2020",0.055137132112648694,
Myanmar,MMR,"Mar 26, 2020",0.055137132112648694,
Myanmar,MMR,"Mar 27, 2020",0.09189522018774782,
Namibia,NAM,"Mar 15, 2020",0.7871177166029888,
Namibia,NAM,"Mar 16, 2020",0.7871177166029888,
Namibia,NAM,"Mar 17, 2020",0.7871177166029888,
Namibia,NAM,"Mar 18, 2020",0.7871177166029888,
Namibia,NAM,"Mar 19, 2020",0.7871177166029888,
Namibia,NAM,"Mar 20, 2020",0.7871177166029888,
Namibia,NAM,"Mar 21, 2020",1.1806765749044832,0
Namibia,NAM,"Mar 22, 2020",1.1806765749044832,1
Namibia,NAM,"Mar 23, 2020",1.1806765749044832,2
Namibia,NAM,"Mar 24, 2020",1.1806765749044832,3
Namibia,NAM,"Mar 25, 2020",1.1806765749044832,4
Namibia,NAM,"Mar 26, 2020",1.5742354332059776,5
Namibia,NAM,"Mar 27, 2020",3.148470866411955,6
Nepal,NPL,"Dec 31, 2019",0,
Nepal,NPL,"Jan 1, 2020",0,
Nepal,NPL,"Jan 2, 2020",0,
Nepal,NPL,"Jan 3, 2020",0,
Nepal,NPL,"Jan 4, 2020",0,
Nepal,NPL,"Jan 5, 2020",0,
Nepal,NPL,"Jan 6, 2020",0,
Nepal,NPL,"Jan 7, 2020",0,
Nepal,NPL,"Jan 8, 2020",0,
Nepal,NPL,"Jan 9, 2020",0,
Nepal,NPL,"Jan 10, 2020",0,
Nepal,NPL,"Jan 11, 2020",0,
Nepal,NPL,"Jan 12, 2020",0,
Nepal,NPL,"Jan 13, 2020",0,
Nepal,NPL,"Jan 14, 2020",0,
Nepal,NPL,"Jan 15, 2020",0,
Nepal,NPL,"Jan 16, 2020",0,
Nepal,NPL,"Jan 17, 2020",0,
Nepal,NPL,"Jan 18, 2020",0,
Nepal,NPL,"Jan 19, 2020",0,
Nepal,NPL,"Jan 20, 2020",0,
Nepal,NPL,"Jan 21, 2020",0,
Nepal,NPL,"Jan 22, 2020",0,
Nepal,NPL,"Jan 23, 2020",0,
Nepal,NPL,"Jan 24, 2020",0,
Nepal,NPL,"Jan 25, 2020",0.034320849421803516,
Nepal,NPL,"Jan 26, 2020",0.034320849421803516,
Nepal,NPL,"Jan 27, 2020",0.034320849421803516,
Nepal,NPL,"Jan 28, 2020",0.034320849421803516,
Nepal,NPL,"Jan 29, 2020",0.034320849421803516,
Nepal,NPL,"Jan 30, 2020",0.034320849421803516,
Nepal,NPL,"Jan 31, 2020",0.034320849421803516,
Nepal,NPL,"Feb 1, 2020",0.034320849421803516,
Nepal,NPL,"Feb 2, 2020",0.034320849421803516,
Nepal,NPL,"Feb 3, 2020",0.034320849421803516,
Nepal,NPL,"Feb 4, 2020",0.034320849421803516,
Nepal,NPL,"Feb 5, 2020",0.034320849421803516,
Nepal,NPL,"Feb 6, 2020",0.034320849421803516,
Nepal,NPL,"Feb 7, 2020",0.034320849421803516,
Nepal,NPL,"Feb 8, 2020",0.034320849421803516,
Nepal,NPL,"Feb 9, 2020",0.034320849421803516,
Nepal,NPL,"Feb 10, 2020",0.034320849421803516,
Nepal,NPL,"Feb 11, 2020",0.034320849421803516,
Nepal,NPL,"Feb 12, 2020",0.034320849421803516,
Nepal,NPL,"Feb 13, 2020",0.034320849421803516,
Nepal,NPL,"Feb 14, 2020",0.034320849421803516,
Nepal,NPL,"Feb 15, 2020",0.034320849421803516,
Nepal,NPL,"Feb 16, 2020",0.034320849421803516,
Nepal,NPL,"Feb 17, 2020",0.034320849421803516,
Nepal,NPL,"Feb 18, 2020",0.034320849421803516,
Nepal,NPL,"Feb 19, 2020",0.034320849421803516,
Nepal,NPL,"Feb 20, 2020",0.034320849421803516,
Nepal,NPL,"Feb 21, 2020",0.034320849421803516,
Nepal,NPL,"Feb 22, 2020",0.034320849421803516,
Nepal,NPL,"Feb 23, 2020",0.034320849421803516,
Nepal,NPL,"Feb 24, 2020",0.034320849421803516,
Nepal,NPL,"Feb 25, 2020",0.034320849421803516,
Nepal,NPL,"Feb 26, 2020",0.034320849421803516,
Nepal,NPL,"Feb 27, 2020",0.034320849421803516,
Nepal,NPL,"Feb 28, 2020",0.034320849421803516,
Nepal,NPL,"Feb 29, 2020",0.034320849421803516,
Nepal,NPL,"Mar 1, 2020",0.034320849421803516,
Nepal,NPL,"Mar 2, 2020",0.034320849421803516,
Nepal,NPL,"Mar 15, 2020",0.034320849421803516,
Nepal,NPL,"Mar 17, 2020",0.034320849421803516,
Nepal,NPL,"Mar 18, 2020",0.034320849421803516,
Nepal,NPL,"Mar 19, 2020",0.034320849421803516,
Nepal,NPL,"Mar 20, 2020",0.034320849421803516,
Nepal,NPL,"Mar 21, 2020",0.034320849421803516,
Nepal,NPL,"Mar 22, 2020",0.034320849421803516,
Nepal,NPL,"Mar 23, 2020",0.034320849421803516,
Nepal,NPL,"Mar 24, 2020",0.06864169884360703,
Nepal,NPL,"Mar 25, 2020",0.10296254826541054,
Nepal,NPL,"Mar 26, 2020",0.10296254826541054,
Nepal,NPL,"Mar 27, 2020",0.10296254826541054,
Netherlands,NLD,"Dec 31, 2019",0,
Netherlands,NLD,"Jan 1, 2020",0,
Netherlands,NLD,"Jan 2, 2020",0,
Netherlands,NLD,"Jan 3, 2020",0,
Netherlands,NLD,"Jan 4, 2020",0,
Netherlands,NLD,"Jan 5, 2020",0,
Netherlands,NLD,"Jan 6, 2020",0,
Netherlands,NLD,"Jan 7, 2020",0,
Netherlands,NLD,"Jan 8, 2020",0,
Netherlands,NLD,"Jan 9, 2020",0,
Netherlands,NLD,"Jan 10, 2020",0,
Netherlands,NLD,"Jan 11, 2020",0,
Netherlands,NLD,"Jan 12, 2020",0,
Netherlands,NLD,"Jan 13, 2020",0,
Netherlands,NLD,"Jan 14, 2020",0,
Netherlands,NLD,"Jan 15, 2020",0,
Netherlands,NLD,"Jan 16, 2020",0,
Netherlands,NLD,"Jan 17, 2020",0,
Netherlands,NLD,"Jan 18, 2020",0,
Netherlands,NLD,"Jan 19, 2020",0,
Netherlands,NLD,"Jan 20, 2020",0,
Netherlands,NLD,"Jan 21, 2020",0,
Netherlands,NLD,"Jan 22, 2020",0,
Netherlands,NLD,"Jan 23, 2020",0,
Netherlands,NLD,"Jan 24, 2020",0,
Netherlands,NLD,"Jan 25, 2020",0,
Netherlands,NLD,"Jan 26, 2020",0,
Netherlands,NLD,"Jan 27, 2020",0,
Netherlands,NLD,"Jan 28, 2020",0,
Netherlands,NLD,"Jan 29, 2020",0,
Netherlands,NLD,"Jan 30, 2020",0,
Netherlands,NLD,"Jan 31, 2020",0,
Netherlands,NLD,"Feb 1, 2020",0,
Netherlands,NLD,"Feb 2, 2020",0,
Netherlands,NLD,"Feb 3, 2020",0,
Netherlands,NLD,"Feb 4, 2020",0,
Netherlands,NLD,"Feb 5, 2020",0,
Netherlands,NLD,"Feb 6, 2020",0,
Netherlands,NLD,"Feb 7, 2020",0,
Netherlands,NLD,"Feb 8, 2020",0,
Netherlands,NLD,"Feb 9, 2020",0,
Netherlands,NLD,"Feb 10, 2020",0,
Netherlands,NLD,"Feb 11, 2020",0,
Netherlands,NLD,"Feb 12, 2020",0,
Netherlands,NLD,"Feb 13, 2020",0,
Netherlands,NLD,"Feb 14, 2020",0,
Netherlands,NLD,"Feb 15, 2020",0,
Netherlands,NLD,"Feb 16, 2020",0,
Netherlands,NLD,"Feb 17, 2020",0,
Netherlands,NLD,"Feb 18, 2020",0,
Netherlands,NLD,"Feb 19, 2020",0,
Netherlands,NLD,"Feb 20, 2020",0,
Netherlands,NLD,"Feb 21, 2020",0,
Netherlands,NLD,"Feb 22, 2020",0,
Netherlands,NLD,"Feb 23, 2020",0,
Netherlands,NLD,"Feb 24, 2020",0,
Netherlands,NLD,"Feb 25, 2020",0,
Netherlands,NLD,"Feb 26, 2020",0,
Netherlands,NLD,"Feb 27, 2020",0,
Netherlands,NLD,"Feb 28, 2020",0.05836051425651069,
Netherlands,NLD,"Feb 29, 2020",0.11672102851302138,
Netherlands,NLD,"Mar 1, 2020",0.40852359979557484,
Netherlands,NLD,"Mar 2, 2020",0.7586866853346389,
Netherlands,NLD,"Mar 3, 2020",1.0504892566171924,0
Netherlands,NLD,"Mar 4, 2020",1.6340943991822994,1
Netherlands,NLD,"Mar 5, 2020",2.217699541747406,2
Netherlands,NLD,"Mar 6, 2020",4.785562169033876,3
Netherlands,NLD,"Mar 7, 2020",7.470145824833368,4
Netherlands,NLD,"Mar 8, 2020",10.971776680224009,5
Netherlands,NLD,"Mar 9, 2020",15.465536277975332,6
Netherlands,NLD,"Mar 10, 2020",18.73372507633993,7
Netherlands,NLD,"Mar 11, 2020",22.293716445987084,8
Netherlands,NLD,"Mar 12, 2020",29.355338671024874,9
Netherlands,NLD,"Mar 13, 2020",35.833355753497564,10
Netherlands,NLD,"Mar 14, 2020",46.921853462234594,11
Netherlands,NLD,"Mar 15, 2020",55.96773317199375,12
Netherlands,NLD,"Mar 16, 2020",66.23918368113964,13
Netherlands,NLD,"Mar 17, 2020",82.4634066444496,14
Netherlands,NLD,"Mar 18, 2020",99.50467680735072,15
Netherlands,NLD,"Mar 19, 2020",119.69741474010343,16
Netherlands,NLD,"Mar 20, 2020",143.56686507101628,17
Netherlands,NLD,"Mar 21, 2020",174.731379683993,18
Netherlands,NLD,"Mar 22, 2020",211.9070272653903,19
Netherlands,NLD,"Mar 23, 2020",245.34760193437094,20
Netherlands,NLD,"Mar 24, 2020",277.15408220416924,21
Netherlands,NLD,"Mar 25, 2020",324.48445926619945,22
Netherlands,NLD,"Mar 26, 2020",374.2076174127465,23
Netherlands,NLD,"Mar 27, 2020",433.67698144013093,24
New Caledonia,NCL,"Mar 21, 2020",7.005474778539429,0
New Caledonia,NCL,"Mar 22, 2020",14.010949557078858,1
New Caledonia,NCL,"Mar 23, 2020",17.51368694634857,2
New Caledonia,NCL,"Mar 24, 2020",24.519161724888,3
New Caledonia,NCL,"Mar 25, 2020",31.52463650342743,4
New Caledonia,NCL,"Mar 26, 2020",49.038323449776,5
New Caledonia,NCL,"Mar 27, 2020",52.54106083904571,6
New Zealand,NZL,"Dec 31, 2019",0,
New Zealand,NZL,"Jan 1, 2020",0,
New Zealand,NZL,"Jan 2, 2020",0,
New Zealand,NZL,"Jan 3, 2020",0,
New Zealand,NZL,"Jan 4, 2020",0,
New Zealand,NZL,"Jan 5, 2020",0,
New Zealand,NZL,"Jan 6, 2020",0,
New Zealand,NZL,"Jan 7, 2020",0,
New Zealand,NZL,"Jan 8, 2020",0,
New Zealand,NZL,"Jan 9, 2020",0,
New Zealand,NZL,"Jan 10, 2020",0,
New Zealand,NZL,"Jan 11, 2020",0,
New Zealand,NZL,"Jan 12, 2020",0,
New Zealand,NZL,"Jan 13, 2020",0,
New Zealand,NZL,"Jan 14, 2020",0,
New Zealand,NZL,"Jan 15, 2020",0,
New Zealand,NZL,"Jan 16, 2020",0,
New Zealand,NZL,"Jan 17, 2020",0,
New Zealand,NZL,"Jan 18, 2020",0,
New Zealand,NZL,"Jan 19, 2020",0,
New Zealand,NZL,"Jan 20, 2020",0,
New Zealand,NZL,"Jan 21, 2020",0,
New Zealand,NZL,"Jan 22, 2020",0,
New Zealand,NZL,"Jan 23, 2020",0,
New Zealand,NZL,"Jan 24, 2020",0,
New Zealand,NZL,"Jan 25, 2020",0,
New Zealand,NZL,"Jan 26, 2020",0,
New Zealand,NZL,"Jan 27, 2020",0,
New Zealand,NZL,"Jan 28, 2020",0,
New Zealand,NZL,"Jan 29, 2020",0,
New Zealand,NZL,"Jan 30, 2020",0,
New Zealand,NZL,"Jan 31, 2020",0,
New Zealand,NZL,"Feb 1, 2020",0,
